,facet,anchor,stem_text,cosine_similarity,drift_flag,length_flag
650,Safety Orientation,I take steps to avoid accidents.,I take precautions to avoid accidents.,0.84234685,0,0
651,Safety Orientation,I take steps to avoid accidents.,I do my best to prevent accidents.,0.77562606,0,0
652,Safety Orientation,I take steps to avoid accidents.,I follow steps to avoid accidents.,0.95100653,0,0
653,Safety Orientation,I take steps to avoid accidents.,I try to prevent accidents from happening.,0.81050074,0,0
654,Safety Orientation,I take steps to avoid accidents.,I take action to stay safe from accidents.,0.8226925,0,0
655,Safety Orientation,I take steps to avoid accidents.,I make sure I don't have accidents.,0.7646835,0,0
656,Safety Orientation,I take steps to avoid accidents.,I engage in practices to avoid accidents.,0.81361735,0,0
657,Safety Orientation,I take steps to avoid accidents.,I carry out actions to prevent accidents.,0.80823374,0,0
658,Safety Orientation,I take steps to avoid accidents.,I behave in ways that prevent accidents.,0.7500674,0,0
659,Safety Orientation,I take steps to avoid accidents.,I take care to avoid dangerous situations.,0.71690094,1,0
660,Safety Orientation,I take steps to avoid accidents.,I take steps to stay safe.,0.7974229,0,0
661,Safety Orientation,I take steps to avoid accidents.,I follow rules to prevent accidents.,0.757019,0,0
662,Safety Orientation,I take steps to avoid accidents.,I take preventive measures against accidents.,0.7746021,0,0
663,Safety Orientation,I take steps to avoid accidents.,I plan ahead to avoid accidents.,0.77654225,0,0
664,Safety Orientation,I take steps to avoid accidents.,I act in ways that prevent accidents.,0.7771187,0,0
665,Safety Orientation,I take steps to avoid accidents.,I think ahead to avoid accidents.,0.66308683,1,0
666,Safety Orientation,I take steps to avoid accidents.,I take steps to ensure my safety.,0.8618498,0,0
667,Safety Orientation,I take steps to avoid accidents.,I do things to prevent accidents.,0.79539603,0,0
668,Safety Orientation,I take steps to avoid accidents.,I take actions that help avoid accidents.,0.83960307,0,0
669,Empathy,I feel others’ emotions.,I understand how others are feeling.,0.72040606,1,0
670,Empathy,I feel others’ emotions.,I can sense other people's emotions.,0.752173,0,0
671,Empathy,I feel others’ emotions.,I notice the emotions of people around me.,0.7288027,1,0
672,Empathy,I feel others’ emotions.,I pick up on others' feelings easily.,0.6749011,1,0
673,Empathy,I feel others’ emotions.,I am aware of how people feel.,0.5140526,1,0
674,Empathy,I feel others’ emotions.,I recognize the emotions in others.,0.81952727,0,0
675,Empathy,I feel others’ emotions.,I can tell what others are feeling.,0.67930317,1,0
676,Empathy,I feel others’ emotions.,I perceive the emotions of those around me.,0.7227913,1,0
677,Empathy,I feel others’ emotions.,I detect the feelings of people I meet.,0.6182462,1,0
678,Empathy,I feel others’ emotions.,I sense the emotions of others.,0.83602506,0,0
679,Empathy,I feel others’ emotions.,I know when someone is happy or sad.,0.50132537,1,0
680,Empathy,I feel others’ emotions.,I feel connected to others' emotions.,0.8356489,0,0
681,Empathy,I feel others’ emotions.,I am in tune with other people's feelings.,0.6104783,1,0
682,Empathy,I feel others’ emotions.,I can feel the mood of those around me.,0.4984103,1,0
683,Empathy,I feel others’ emotions.,I read the emotions of people near me.,0.66263235,1,0
684,Empathy,I feel others’ emotions.,I empathize with how others feel.,0.6995806,1,0
685,Empathy,I feel others’ emotions.,I understand people's emotions well.,0.70347184,1,0
686,Empathy,I feel others’ emotions.,I relate to the feelings of others.,0.74934924,1,0
687,Empathy,I feel others’ emotions.,I experience the emotions of people I know.,0.7570155,0,0
688,Empathy,I feel others’ emotions.,I am sensitive to others' emotional states.,0.6827194,1,0
689,Empathy,I feel others’ emotions.,I notice when people feel different emotions.,0.7316819,1,0
690,Empathy,I feel others’ emotions.,I feel when someone is upset or joyful.,0.662739,1,0
691,Empathy,I feel others’ emotions.,I connect with others' emotional experiences.,0.6739048,1,0
692,Empathy,I feel others’ emotions.,I am aware of the mood of people around me.,0.5213915,1,0
693,Empathy,I feel others’ emotions.,I feel the emotional atmosphere around me.,0.70891774,1,0
694,Empathy,I feel others’ emotions.,I tune into the emotions of others.,0.70616806,1,0
695,Empathy,I feel others’ emotions.,I can feel the emotional vibes of people.,0.7379855,1,0
696,Empathy,I feel others’ emotions.,I am conscious of others' feelings.,0.73747855,1,0
697,Social Awareness,I read social cues accurately.,I understand social signals well.,0.7039506,1,0
698,Social Awareness,I read social cues accurately.,I pick up on social cues easily.,0.7459686,1,0
699,Social Awareness,I read social cues accurately.,I notice social hints clearly.,0.62411726,1,0
700,Social Awareness,I read social cues accurately.,I am good at recognizing social cues.,0.75611186,0,0
701,Social Awareness,I read social cues accurately.,I can read people's signals accurately.,0.6978737,1,0
702,Social Awareness,I read social cues accurately.,I am aware of social signals around me.,0.59787536,1,0
703,Social Awareness,I read social cues accurately.,I interpret social cues correctly.,0.8288199,0,0
704,Social Awareness,I read social cues accurately.,I understand nonverbal communication effectively.,0.5780715,1,0
705,Social Awareness,I read social cues accurately.,I read people's body language well.,0.7145705,1,0
706,Social Awareness,I read social cues accurately.,I notice social hints quickly.,0.6052041,1,0
707,Social Awareness,I read social cues accurately.,I can understand social signals clearly.,0.69823253,1,0
708,Social Awareness,I read social cues accurately.,I read facial expressions accurately.,0.7605578,0,0
709,Social Awareness,I read social cues accurately.,I perceive social cues without difficulty.,0.7368777,1,0
710,Social Awareness,I read social cues accurately.,I grasp social signals easily.,0.688527,1,0
711,Social Awareness,I read social cues accurately.,I have a good sense of social cues.,0.80643415,0,0
712,Social Awareness,I read social cues accurately.,I catch on to social hints quickly.,0.5874621,1,0
713,Social Awareness,I read social cues accurately.,I follow social signals well.,0.6967079,1,0
714,Social Awareness,I read social cues accurately.,I am attentive to social cues.,0.69960827,1,0
715,Social Awareness,I read social cues accurately.,I read social interactions correctly.,0.7695917,0,0
716,Social Awareness,I read social cues accurately.,I notice the signals people give off.,0.4995571,1,0
717,Social Awareness,I read social cues accurately.,I understand the unspoken messages in social situations.,0.4988839,1,0
718,Social Awareness,I read social cues accurately.,I am good at picking up on social nuances.,0.48180926,1,0
719,Social Awareness,I read social cues accurately.,I recognize social signals accurately.,0.77357656,0,0
720,Social Awareness,I read social cues accurately.,I can see the subtle signs people show.,0.4442267,1,0
721,Social Awareness,I read social cues accurately.,I am sensitive to social cues.,0.7003021,1,0
722,Social Awareness,I read social cues accurately.,I grasp people's nonverbal signals well.,0.6023857,1,0
723,Social Awareness,I read social cues accurately.,I read the atmosphere in social settings easily.,0.64179844,1,0
724,Collaboration,I cooperate toward shared goals.,I work together with others to achieve common goals.,0.7970234,0,0
725,Collaboration,I cooperate toward shared goals.,I contribute to achieving shared objectives with my team.,0.7966876,0,0
726,Collaboration,I cooperate toward shared goals.,I collaborate with others to reach our goals.,0.8267089,0,0
727,Collaboration,I cooperate toward shared goals.,I join efforts with my teammates to accomplish our aims.,0.7067754,1,0
728,Collaboration,I cooperate toward shared goals.,I participate in group tasks to reach mutual goals.,0.8182186,0,0
729,Collaboration,I cooperate toward shared goals.,I help others to achieve our common targets.,0.70382094,1,0
730,Collaboration,I cooperate toward shared goals.,I share responsibilities to meet our collective goals.,0.79477406,0,0
731,Collaboration,I cooperate toward shared goals.,I team up with others to work toward shared aims.,0.7951788,0,0
732,Collaboration,I cooperate toward shared goals.,I engage with my group to achieve our goals.,0.7472148,1,0
733,Collaboration,I cooperate toward shared goals.,I support my team in reaching shared objectives.,0.7616969,0,0
734,Collaboration,I cooperate toward shared goals.,I combine my efforts with others to fulfill our goals.,0.76509976,0,0
735,Collaboration,I cooperate toward shared goals.,I play my part in achieving our group goals.,0.7208912,1,0
736,Collaboration,I cooperate toward shared goals.,I assist in accomplishing shared objectives with my colleagues.,0.79253244,0,0
737,Collaboration,I cooperate toward shared goals.,I contribute my skills to reach our common goals.,0.7652149,0,0
738,Collaboration,I cooperate toward shared goals.,I unite with my team to achieve shared aims.,0.7526891,0,0
739,Collaboration,I cooperate toward shared goals.,I act together with others to reach our objectives.,0.8082663,0,0
740,Collaboration,I cooperate toward shared goals.,I join forces with my colleagues to meet our targets.,0.63601935,1,0
741,Collaboration,I cooperate toward shared goals.,I cooperate with my peers to accomplish mutual goals.,0.8308075,0,0
742,Collaboration,I cooperate toward shared goals.,I align my efforts with others to achieve common aims.,0.7617326,0,0
743,Collaboration,I cooperate toward shared goals.,I participate in group activities to reach our targets.,0.7135222,1,0
744,Collaboration,I cooperate toward shared goals.,I work in harmony with others to meet our goals.,0.7351283,1,0
745,Collaboration,I cooperate toward shared goals.,I engage in teamwork to achieve shared objectives.,0.83440167,0,0
746,Collaboration,I cooperate toward shared goals.,I collaborate with my peers for our common aims.,0.7592873,0,0
747,Collaboration,I cooperate toward shared goals.,I assist my team in meeting our shared objectives.,0.75845003,0,0
748,Collaboration,I cooperate toward shared goals.,I contribute to group success by working toward shared goals.,0.81544864,0,0
749,Collaboration,I cooperate toward shared goals.,I involve myself in joint efforts to achieve our aims.,0.72582483,1,0
750,Collaboration,I cooperate toward shared goals.,I play a role in reaching our team’s goals.,0.63188374,1,0
751,Collaboration,I cooperate toward shared goals.,I work alongside others to accomplish our objectives.,0.75906855,0,0
752,Trust Building,I earn others’ confidence.,I gain people's trust.,0.6266535,1,0
753,Trust Building,I earn others’ confidence.,I am trusted by others.,0.60424614,1,0
754,Trust Building,I earn others’ confidence.,I win others' confidence.,0.8686727,0,0
755,Trust Building,I earn others’ confidence.,I have the trust of others.,0.6213561,1,0
756,Trust Building,I earn others’ confidence.,I build others' trust in me.,0.66107154,1,0
757,Trust Building,I earn others’ confidence.,I receive others' confidence.,0.87700295,0,0
758,Trust Building,I earn others’ confidence.,I am confident in gaining trust.,0.6491154,1,0
759,Trust Building,I earn others’ confidence.,I am trusted by my peers.,0.6254972,1,0
760,Trust Building,I earn others’ confidence.,I gain the trust of my colleagues.,0.6469165,1,0
761,Trust Building,I earn others’ confidence.,I earn the trust of my friends.,0.6459794,1,0
762,Trust Building,I earn others’ confidence.,I am reliable to others.,0.5687691,1,0
763,Trust Building,I earn others’ confidence.,I inspire trust in people.,0.5961585,1,0
764,Trust Building,I earn others’ confidence.,I achieve the confidence of others.,0.88515556,0,0
765,Trust Building,I earn others’ confidence.,I am someone people trust.,0.4896554,1,0
766,Trust Building,I earn others’ confidence.,I earn others' trust.,0.73725665,1,0
767,Trust Building,I earn others’ confidence.,I maintain others' trust in me.,0.6503051,1,0
768,Trust Building,I earn others’ confidence.,I get others to trust me.,0.6517382,1,0
769,Trust Building,I earn others’ confidence.,I develop trust with people.,0.6298367,1,0
770,Trust Building,I earn others’ confidence.,I am looked at as trustworthy.,0.4214345,1,0
771,Trust Building,I earn others’ confidence.,I create trust with others.,0.63447434,1,0
772,Trust Building,I earn others’ confidence.,I foster trust in my relationships.,0.5322536,1,0
773,Trust Building,I earn others’ confidence.,I am seen as trustworthy by others.,0.55085814,1,0
774,Trust Building,I earn others’ confidence.,I encourage others to trust me.,0.6715716,1,0
775,Trust Building,I earn others’ confidence.,I hold the trust of others.,0.59074724,1,0
776,Trust Building,I earn others’ confidence.,I am someone others can trust.,0.5294603,1,0
777,Trust Building,I earn others’ confidence.,I establish trust with people.,0.6488279,1,0
778,Trust Building,I earn others’ confidence.,I am recognized as trustworthy by others.,0.59224415,1,0
779,Inclusiveness,I welcome diverse viewpoints.,I appreciate different perspectives.,0.71748364,1,0
780,Inclusiveness,I welcome diverse viewpoints.,I value hearing various opinions.,0.4215094,1,0
781,Inclusiveness,I welcome diverse viewpoints.,I enjoy listening to different points of view.,0.5444468,1,0
782,Inclusiveness,I welcome diverse viewpoints.,I respect diverse opinions.,0.7364499,1,0
783,Inclusiveness,I welcome diverse viewpoints.,I am open to hearing other people's ideas.,0.38272828,1,0
784,Inclusiveness,I welcome diverse viewpoints.,I like learning from different perspectives.,0.58245826,1,0
785,Inclusiveness,I welcome diverse viewpoints.,I find different viewpoints interesting.,0.6622858,1,0
786,Inclusiveness,I welcome diverse viewpoints.,I accept various ideas.,0.43056333,1,0
787,Inclusiveness,I welcome diverse viewpoints.,I am eager to hear new perspectives.,0.5361411,1,0
788,Inclusiveness,I welcome diverse viewpoints.,I appreciate different ways of thinking.,0.45861274,1,0
789,Inclusiveness,I welcome diverse viewpoints.,I enjoy considering different opinions.,0.54892373,1,0
790,Inclusiveness,I welcome diverse viewpoints.,I value diverse ideas.,0.6284052,1,0
791,Inclusiveness,I welcome diverse viewpoints.,I am happy to listen to different perspectives.,0.6148381,1,0
792,Inclusiveness,I welcome diverse viewpoints.,I am open to diverse thoughts.,0.74155843,1,0
793,Inclusiveness,I welcome diverse viewpoints.,I welcome new ideas.,0.5648556,1,0
794,Inclusiveness,I welcome diverse viewpoints.,I appreciate learning from different viewpoints.,0.6228746,1,0
795,Inclusiveness,I welcome diverse viewpoints.,I like to hear other people's views.,0.45499742,1,0
796,Inclusiveness,I welcome diverse viewpoints.,I respect different ways of thinking.,0.4444272,1,0
797,Inclusiveness,I welcome diverse viewpoints.,I find diverse perspectives valuable.,0.7394771,1,0
798,Inclusiveness,I welcome diverse viewpoints.,I am open to different ideas.,0.42289177,1,0
799,Inclusiveness,I welcome diverse viewpoints.,I enjoy hearing other people's viewpoints.,0.645403,1,0
800,Inclusiveness,I welcome diverse viewpoints.,I value different ways of seeing things.,0.35585794,1,0
801,Inclusiveness,I welcome diverse viewpoints.,I like to consider various opinions.,0.48210716,1,0
802,Inclusiveness,I welcome diverse viewpoints.,I respect other people's viewpoints.,0.6106725,1,0
803,Inclusiveness,I welcome diverse viewpoints.,I appreciate hearing different ideas.,0.41702032,1,0
804,Inclusiveness,I welcome diverse viewpoints.,I find different perspectives enlightening.,0.5974208,1,0
805,Inclusiveness,I welcome diverse viewpoints.,I am open to a variety of opinions.,0.46398956,1,0
806,Inclusiveness,I welcome diverse viewpoints.,I enjoy exploring diverse viewpoints.,0.82824624,0,0
807,Mentorship,I help others develop skills.,I assist others in learning new skills.,0.914125,0,0
808,Mentorship,I help others develop skills.,I support people in improving their abilities.,0.70333475,1,0
809,Mentorship,I help others develop skills.,I guide others to enhance their skills.,0.89274037,0,0
810,Mentorship,I help others develop skills.,I help individuals grow their talents.,0.8296443,0,0
811,Mentorship,I help others develop skills.,I aid others in developing their abilities.,0.8465188,0,0
812,Mentorship,I help others develop skills.,I encourage people to build new skills.,0.75194657,0,0
813,Mentorship,I help others develop skills.,I teach others to strengthen their skills.,0.8655846,0,0
814,Mentorship,I help others develop skills.,I contribute to others' skill development.,0.8538994,0,0
815,Mentorship,I help others develop skills.,I mentor others in skill improvement.,0.8009515,0,0
816,Mentorship,I help others develop skills.,I help others acquire new skills.,0.92321813,0,0
817,Mentorship,I help others develop skills.,I work with others to enhance their skills.,0.84580743,0,0
818,Mentorship,I help others develop skills.,I coach people to develop their talents.,0.6869463,1,0
819,Mentorship,I help others develop skills.,I help others expand their abilities.,0.7984451,0,0
820,Mentorship,I help others develop skills.,I facilitate skill growth in others.,0.83907306,0,0
821,Mentorship,I help others develop skills.,I play a role in others' skill building.,0.77437806,0,0
822,Mentorship,I help others develop skills.,I help people advance their skills.,0.89900315,0,0
823,Mentorship,I help others develop skills.,I assist others in skill enhancement.,0.83024055,0,0
824,Mentorship,I help others develop skills.,I help others improve their talents.,0.86200196,0,0
825,Mentorship,I help others develop skills.,I guide people in building skills.,0.7752048,0,0
826,Mentorship,I help others develop skills.,I support others in learning new abilities.,0.7242645,1,0
827,Mentorship,I help others develop skills.,I help others with skill acquisition.,0.87538564,0,0
828,Mentorship,I help others develop skills.,I aid people in enhancing their skills.,0.83754265,0,0
829,Mentorship,I help others develop skills.,I assist individuals in developing their skills.,0.8798897,0,0
830,Mentorship,I help others develop skills.,I help people strengthen their abilities.,0.80917716,0,0
831,Mentorship,I help others develop skills.,I guide others in acquiring new skills.,0.8262951,0,0
832,Mentorship,I help others develop skills.,I contribute to others' skill growth.,0.792955,0,0
833,Mentorship,I help others develop skills.,I help others gain new abilities.,0.7700354,0,0
834,Mentorship,I help others develop skills.,I facilitate others in skill development.,0.8703197,0,0
835,Persuasion,I can convince others of my ideas.,I am able to persuade people to accept my ideas.,0.8151536,0,0
836,Persuasion,I can convince others of my ideas.,I have the ability to influence others with my thoughts.,0.5512674,1,0
837,Persuasion,I can convince others of my ideas.,I can make others see my point of view.,0.5377729,1,0
838,Persuasion,I can convince others of my ideas.,I am capable of getting others to agree with my ideas.,0.74352944,1,0
839,Persuasion,I can convince others of my ideas.,I can talk to people and win them over to my ideas.,0.6896257,1,0
840,Persuasion,I can convince others of my ideas.,I can effectively communicate my ideas to others.,0.65837425,1,0
841,Persuasion,I can convince others of my ideas.,I am skilled at convincing others about my opinions.,0.6140402,1,0
842,Persuasion,I can convince others of my ideas.,I can share my thoughts and get others to agree.,0.42302626,1,0
843,Persuasion,I can convince others of my ideas.,I can present my ideas so others are persuaded.,0.8534597,0,0
844,Persuasion,I can convince others of my ideas.,I am able to express my ideas convincingly to others.,0.7891871,0,0
845,Persuasion,I can convince others of my ideas.,I am good at getting others to understand my ideas.,0.7007359,1,0
846,Persuasion,I can convince others of my ideas.,I can explain my thoughts in a way that convinces others.,0.65469915,1,0
847,Persuasion,I can convince others of my ideas.,I can make others believe in my ideas.,0.83991647,0,0
848,Persuasion,I can convince others of my ideas.,I am able to talk about my ideas in a persuasive way.,0.68019503,1,0
849,Persuasion,I can convince others of my ideas.,I can express my ideas clearly and gain support from others.,0.7411543,1,0
850,Persuasion,I can convince others of my ideas.,I am skilled in making others accept my thoughts.,0.5037249,1,0
851,Persuasion,I can convince others of my ideas.,I can effectively share my ideas with others.,0.77026534,0,0
852,Persuasion,I can convince others of my ideas.,I can talk to people and make them believe in my ideas.,0.7540444,0,0
853,Persuasion,I can convince others of my ideas.,I can persuade others to see things my way.,0.69416773,1,0
854,Persuasion,I can convince others of my ideas.,I am able to get others on board with my ideas.,0.6989206,1,0
855,Persuasion,I can convince others of my ideas.,I can discuss my ideas and get others to agree.,0.75195825,0,0
856,Persuasion,I can convince others of my ideas.,I can convince people to adopt my way of thinking.,0.73489857,1,0
857,Persuasion,I can convince others of my ideas.,I am good at explaining my ideas to others.,0.6576417,1,0
858,Persuasion,I can convince others of my ideas.,I can influence others to support my ideas.,0.78550875,0,0
859,Persuasion,I can convince others of my ideas.,I am able to get people to accept my viewpoint.,0.49958462,1,0
860,Persuasion,I can convince others of my ideas.,I can present my ideas to others in a convincing manner.,0.85150146,0,0
861,Persuasion,I can convince others of my ideas.,I can communicate my ideas and persuade others to agree.,0.7785238,0,0
862,Persuasion,I can convince others of my ideas.,I am skilled at making my ideas appealing to others.,0.65416706,1,0
863,Storytelling,I explain ideas through stories.,I use stories to explain my ideas.,0.9198208,0,0
864,Storytelling,I explain ideas through stories.,I tell stories to communicate my ideas.,0.81356287,0,0
865,Storytelling,I explain ideas through stories.,I share my ideas by telling stories.,0.78404355,0,0
866,Storytelling,I explain ideas through stories.,I convey my ideas through storytelling.,0.7606635,0,0
867,Storytelling,I explain ideas through stories.,I use storytelling to express my ideas.,0.75414205,0,0
868,Storytelling,I explain ideas through stories.,I explain my thoughts with stories.,0.8132143,0,0
869,Storytelling,I explain ideas through stories.,I describe my ideas using stories.,0.8569375,0,0
870,Storytelling,I explain ideas through stories.,I present my ideas through stories.,0.85648984,0,0
871,Storytelling,I explain ideas through stories.,I tell tales to explain my ideas.,0.8250798,0,0
872,Storytelling,I explain ideas through stories.,I use narratives to share my ideas.,0.7624232,0,0
873,Storytelling,I explain ideas through stories.,I relate my ideas through stories.,0.8777902,0,0
874,Storytelling,I explain ideas through stories.,I illustrate my ideas with stories.,0.8334742,0,0
875,Storytelling,I explain ideas through stories.,I communicate my ideas by telling stories.,0.78234017,0,0
876,Storytelling,I explain ideas through stories.,I use stories to present my ideas.,0.82794136,0,0
877,Storytelling,I explain ideas through stories.,I express my thoughts by telling stories.,0.70138925,1,0
878,Storytelling,I explain ideas through stories.,I share my thoughts using stories.,0.7219159,1,0
879,Storytelling,I explain ideas through stories.,I convey my thoughts with stories.,0.7183231,1,0
880,Storytelling,I explain ideas through stories.,I explain my concepts using stories.,0.9058075,0,0
881,Storytelling,I explain ideas through stories.,I illustrate my points through stories.,0.7322382,1,0
882,Storytelling,I explain ideas through stories.,I narrate stories to explain my ideas.,0.87930226,0,0
883,Storytelling,I explain ideas through stories.,I employ stories to convey my ideas.,0.79965496,0,0
884,Storytelling,I explain ideas through stories.,I use stories to describe my thoughts.,0.76421577,0,0
885,Storytelling,I explain ideas through stories.,I use stories to illustrate my ideas.,0.8166418,0,0
886,Storytelling,I explain ideas through stories.,I communicate my thoughts through storytelling.,0.6376662,1,0
887,Storytelling,I explain ideas through stories.,I use stories to communicate my thoughts.,0.75619566,0,0
888,Storytelling,I explain ideas through stories.,I explain my ideas by narrating stories.,0.9036256,0,0
889,Storytelling,I explain ideas through stories.,I express my ideas through the art of storytelling.,0.72689617,1,0
890,Confidence,I project self-assurance.,I show confidence in my actions.,0.4409091,1,0
891,Confidence,I project self-assurance.,I appear sure of myself.,0.34676808,1,0
892,Confidence,I project self-assurance.,I carry myself confidently.,0.38469797,1,0
893,Confidence,I project self-assurance.,I give the impression of being confident.,0.43383515,1,0
894,Confidence,I project self-assurance.,I express confidence in my abilities.,0.43201262,1,0
895,Confidence,I project self-assurance.,I display self-confidence clearly.,0.48318452,1,0
896,Confidence,I project self-assurance.,I seem confident to others.,0.4341871,1,0
897,Confidence,I project self-assurance.,I act with self-assurance.,0.7482294,1,0
898,Confidence,I project self-assurance.,I radiate confidence.,0.37131596,1,0
899,Confidence,I project self-assurance.,I behave confidently in situations.,0.4655314,1,0
900,Confidence,I project self-assurance.,I demonstrate confidence in myself.,0.51317966,1,0
901,Confidence,I project self-assurance.,I have a confident attitude.,0.41293868,1,0
902,Confidence,I project self-assurance.,I show self-assurance in what I do.,0.79677474,0,0
903,Confidence,I project self-assurance.,I exude confidence in my demeanor.,0.3598616,1,0
904,Confidence,I project self-assurance.,I present myself as confident.,0.47896212,1,0
905,Confidence,I project self-assurance.,I convey confidence to those around me.,0.38249707,1,0
906,Confidence,I project self-assurance.,I exhibit a confident manner.,0.41581511,1,0
907,Confidence,I project self-assurance.,I act with a strong sense of self.,0.35411543,1,0
908,Confidence,I project self-assurance.,I project a confident image.,0.48838753,1,0
909,Confidence,I project self-assurance.,I feel confident in my actions.,0.46017984,1,0
910,Confidence,I project self-assurance.,I maintain a confident presence.,0.39350605,1,0
911,Confidence,I project self-assurance.,I communicate confidence through my behavior.,0.46078193,1,0
912,Confidence,I project self-assurance.,I have a self-assured appearance.,0.44059402,1,0
913,Confidence,I project self-assurance.,I handle situations with confidence.,0.39443275,1,0
914,Confidence,I project self-assurance.,I express a confident outlook.,0.41748083,1,0
915,Confidence,I project self-assurance.,I show a strong sense of confidence.,0.37562495,1,0
916,Confidence,I project self-assurance.,I conduct myself with self-assurance.,0.79788584,0,0
917,Confidence,I project self-assurance.,I display a confident nature.,0.40439224,1,0
918,Energising,I lift group morale.,I boost the team's spirits.,0.56294096,1,0
919,Energising,I lift group morale.,I help keep the group's mood positive.,0.6718335,1,0
920,Energising,I lift group morale.,I raise the group's energy levels.,0.6315256,1,0
921,Energising,I lift group morale.,I encourage others to feel good.,0.57439065,1,0
922,Energising,I lift group morale.,I inspire the team to stay motivated.,0.53877103,1,0
923,Energising,I lift group morale.,I contribute to a positive atmosphere.,0.53011674,1,0
924,Energising,I lift group morale.,I help create a cheerful environment.,0.4579448,1,0
925,Energising,I lift group morale.,I make the team feel uplifted.,0.61738724,1,0
926,Energising,I lift group morale.,I brighten the group's mood.,0.60727465,1,0
927,Energising,I lift group morale.,I support a happy team environment.,0.439039,1,0
928,Energising,I lift group morale.,I bring positivity to the group.,0.6587572,1,0
929,Energising,I lift group morale.,I enhance the group's enthusiasm.,0.65079427,1,0
930,Energising,I lift group morale.,I help the team stay optimistic.,0.45227662,1,0
931,Energising,I lift group morale.,I contribute to a lively team spirit.,0.59769684,1,0
932,Energising,I lift group morale.,I motivate the group to feel better.,0.7136214,1,0
933,Energising,I lift group morale.,I help maintain a high team spirit.,0.62360615,1,0
934,Energising,I lift group morale.,I encourage the team to stay cheerful.,0.56922966,1,0
935,Energising,I lift group morale.,I help keep the group feeling positive.,0.6727613,1,0
936,Energising,I lift group morale.,I improve the team's overall mood.,0.5526775,1,0
937,Energising,I lift group morale.,I support the group's happiness.,0.55572057,1,0
938,Energising,I lift group morale.,I help lift the group's mood.,0.7615743,0,0
939,Energising,I lift group morale.,I promote a positive feeling in the team.,0.6270576,1,0
940,Energising,I lift group morale.,I energize the group with my presence.,0.60662967,1,0
941,Energising,I lift group morale.,I bring motivation to the group.,0.72076464,1,0
942,Energising,I lift group morale.,I help the team maintain a good mood.,0.6137781,1,0
943,Energising,I lift group morale.,I support the team's positive energy.,0.4909537,1,0
944,Energising,I lift group morale.,I help the group feel more enthusiastic.,0.65738004,1,0
945,Energising,I lift group morale.,I keep the team's morale high.,0.701872,1,0
946,Negotiation,I reach deals that satisfy all sides.,I make agreements that everyone likes.,0.6089777,1,0
947,Negotiation,I reach deals that satisfy all sides.,I find solutions that please everyone involved.,0.384288,1,0
948,Negotiation,I reach deals that satisfy all sides.,I negotiate deals that make all parties happy.,0.74013376,1,0
949,Negotiation,I reach deals that satisfy all sides.,I create agreements that satisfy everyone.,0.63087827,1,0
950,Negotiation,I reach deals that satisfy all sides.,I settle on terms that everyone agrees on.,0.30145875,1,0
951,Negotiation,I reach deals that satisfy all sides.,I broker deals that make all sides content.,0.65568113,1,0
952,Negotiation,I reach deals that satisfy all sides.,I arrange deals that suit all parties.,0.67483234,1,0
953,Negotiation,I reach deals that satisfy all sides.,I reach agreements that everyone can accept.,0.64848065,1,0
954,Negotiation,I reach deals that satisfy all sides.,I come to terms that are good for all.,0.44936633,1,0
955,Negotiation,I reach deals that satisfy all sides.,I agree on deals that work for everyone.,0.5795543,1,0
956,Negotiation,I reach deals that satisfy all sides.,I finalize agreements that satisfy everyone.,0.5836525,1,0
957,Negotiation,I reach deals that satisfy all sides.,I establish deals that everyone is happy with.,0.7395946,1,0
958,Negotiation,I reach deals that satisfy all sides.,I strike deals that all parties find fair.,0.6359491,1,0
959,Negotiation,I reach deals that satisfy all sides.,I conclude agreements that please everyone.,0.47707984,1,0
960,Negotiation,I reach deals that satisfy all sides.,I secure deals that everyone approves of.,0.61294746,1,0
961,Negotiation,I reach deals that satisfy all sides.,I work out solutions that benefit all sides.,0.65249455,1,0
962,Negotiation,I reach deals that satisfy all sides.,I form agreements that all parties support.,0.51262534,1,0
963,Negotiation,I reach deals that satisfy all sides.,I achieve deals that make everyone content.,0.7432997,1,0
964,Negotiation,I reach deals that satisfy all sides.,I develop agreements that everyone agrees with.,0.55697525,1,0
965,Negotiation,I reach deals that satisfy all sides.,I set up deals that all parties like.,0.67114383,1,0
966,Negotiation,I reach deals that satisfy all sides.,I accomplish deals that satisfy all involved.,0.7533298,0,0
967,Negotiation,I reach deals that satisfy all sides.,I handle negotiations that everyone finds fair.,0.6470146,1,0
968,Negotiation,I reach deals that satisfy all sides.,I complete agreements that please all sides.,0.60799587,1,0
969,Negotiation,I reach deals that satisfy all sides.,I organize deals that everyone finds acceptable.,0.62472844,1,0
970,Negotiation,I reach deals that satisfy all sides.,I carry out agreements that everyone likes.,0.6161286,1,0
971,Negotiation,I reach deals that satisfy all sides.,I arrange agreements that all sides approve.,0.6333699,1,0
972,Negotiation,I reach deals that satisfy all sides.,I reach solutions that make everyone satisfied.,0.63777554,1,0
973,Vision Casting,I paint a compelling future.,I create a vision for the future.,0.63937557,1,0
974,Vision Casting,I paint a compelling future.,I imagine an exciting future.,0.4706092,1,0
975,Vision Casting,I paint a compelling future.,I draw a picture of the future.,0.78405106,0,0
976,Vision Casting,I paint a compelling future.,I shape a bright future for myself.,0.7035332,1,0
977,Vision Casting,I paint a compelling future.,I envision a future full of possibilities.,0.5429888,1,0
