,facet,anchor,stem_text,cosine_similarity,drift_flag,length_flag
651,Safety Orientation,I take steps to avoid accidents.,I do my best to prevent accidents.,0.9155907,0,0
652,Safety Orientation,I take steps to avoid accidents.,I follow steps to avoid accidents.,0.95315254,0,0
653,Safety Orientation,I take steps to avoid accidents.,I try to prevent accidents from happening.,0.84933627,0,0
654,Safety Orientation,I take steps to avoid accidents.,I take action to stay safe from accidents.,0.9083078,0,0
655,Safety Orientation,I take steps to avoid accidents.,I make sure I don't have accidents.,0.8503296,0,0
656,Safety Orientation,I take steps to avoid accidents.,I engage in practices to avoid accidents.,0.9132766,0,0
657,Safety Orientation,I take steps to avoid accidents.,I carry out actions to prevent accidents.,0.85860837,0,0
658,Safety Orientation,I take steps to avoid accidents.,I behave in ways that prevent accidents.,0.8752845,0,0
659,Safety Orientation,I take steps to avoid accidents.,I take care to avoid dangerous situations.,0.7612087,0,0
660,Safety Orientation,I take steps to avoid accidents.,I take steps to stay safe.,0.7743918,0,0
661,Safety Orientation,I take steps to avoid accidents.,I follow rules to prevent accidents.,0.7607848,0,0
662,Safety Orientation,I take steps to avoid accidents.,I take preventive measures against accidents.,0.9101006,0,0
663,Safety Orientation,I take steps to avoid accidents.,I plan ahead to avoid accidents.,0.8384731,0,0
664,Safety Orientation,I take steps to avoid accidents.,I act in ways that prevent accidents.,0.8672853,0,0
665,Safety Orientation,I take steps to avoid accidents.,I think ahead to avoid accidents.,0.60334706,1,0
666,Safety Orientation,I take steps to avoid accidents.,I take steps to ensure my safety.,0.7702862,0,0
667,Safety Orientation,I take steps to avoid accidents.,I do things to prevent accidents.,0.86631566,0,0
668,Safety Orientation,I take steps to avoid accidents.,I take actions that help avoid accidents.,0.9021483,0,0
669,Empathy,I feel others’ emotions.,I understand how others are feeling.,0.40681064,1,0
670,Empathy,I feel others’ emotions.,I can sense other people's emotions.,0.8118942,0,0
671,Empathy,I feel others’ emotions.,I notice the emotions of people around me.,0.85218537,0,0
672,Empathy,I feel others’ emotions.,I pick up on others' feelings easily.,0.62794197,1,0
673,Empathy,I feel others’ emotions.,I am aware of how people feel.,0.41409796,1,0
674,Empathy,I feel others’ emotions.,I recognize the emotions in others.,0.8613611,0,0
675,Empathy,I feel others’ emotions.,I can tell what others are feeling.,0.7431511,1,0
676,Empathy,I feel others’ emotions.,I perceive the emotions of those around me.,0.87976,0,0
677,Empathy,I feel others’ emotions.,I detect the feelings of people I meet.,0.75509095,0,0
678,Empathy,I feel others’ emotions.,I sense the emotions of others.,0.90802026,0,0
679,Empathy,I feel others’ emotions.,I know when someone is happy or sad.,0.58452725,1,0
680,Empathy,I feel others’ emotions.,I feel connected to others' emotions.,0.8671993,0,0
681,Empathy,I feel others’ emotions.,I am in tune with other people's feelings.,0.69528294,1,0
682,Empathy,I feel others’ emotions.,I can feel the mood of those around me.,0.749029,1,0
683,Empathy,I feel others’ emotions.,I read the emotions of people near me.,0.77544713,0,0
684,Empathy,I feel others’ emotions.,I empathize with how others feel.,0.6134353,1,0
685,Empathy,I feel others’ emotions.,I understand people's emotions well.,0.61564946,1,0
686,Empathy,I feel others’ emotions.,I relate to the feelings of others.,0.786023,0,0
687,Empathy,I feel others’ emotions.,I experience the emotions of people I know.,0.8473747,0,0
688,Empathy,I feel others’ emotions.,I am sensitive to others' emotional states.,0.72572017,1,0
689,Empathy,I feel others’ emotions.,I notice when people feel different emotions.,0.66866326,1,0
690,Empathy,I feel others’ emotions.,I feel when someone is upset or joyful.,0.67173505,1,0
691,Empathy,I feel others’ emotions.,I connect with others' emotional experiences.,0.7853091,0,0
692,Empathy,I feel others’ emotions.,I am aware of the mood of people around me.,0.6752554,1,0
693,Empathy,I feel others’ emotions.,I feel the emotional atmosphere around me.,0.7882892,0,0
694,Empathy,I feel others’ emotions.,I tune into the emotions of others.,0.79412305,0,0
695,Empathy,I feel others’ emotions.,I can feel the emotional vibes of people.,0.765039,0,0
696,Empathy,I feel others’ emotions.,I am conscious of others' feelings.,0.81775355,0,0
697,Social Awareness,I read social cues accurately.,I understand social signals well.,0.76845545,0,0
698,Social Awareness,I read social cues accurately.,I pick up on social cues easily.,0.7877604,0,0
699,Social Awareness,I read social cues accurately.,I notice social hints clearly.,0.6849788,1,0
700,Social Awareness,I read social cues accurately.,I am good at recognizing social cues.,0.7833344,0,0
701,Social Awareness,I read social cues accurately.,I can read people's signals accurately.,0.7610117,0,0
702,Social Awareness,I read social cues accurately.,I am aware of social signals around me.,0.6700157,1,0
703,Social Awareness,I read social cues accurately.,I interpret social cues correctly.,0.88500965,0,0
704,Social Awareness,I read social cues accurately.,I understand nonverbal communication effectively.,0.6033782,1,0
705,Social Awareness,I read social cues accurately.,I read people's body language well.,0.7801508,0,0
706,Social Awareness,I read social cues accurately.,I notice social hints quickly.,0.65520054,1,0
707,Social Awareness,I read social cues accurately.,I can understand social signals clearly.,0.7891353,0,0
708,Social Awareness,I read social cues accurately.,I read facial expressions accurately.,0.7374362,1,0
709,Social Awareness,I read social cues accurately.,I perceive social cues without difficulty.,0.7258719,1,0
710,Social Awareness,I read social cues accurately.,I grasp social signals easily.,0.71669155,1,0
711,Social Awareness,I read social cues accurately.,I have a good sense of social cues.,0.7833916,0,0
712,Social Awareness,I read social cues accurately.,I catch on to social hints quickly.,0.6306533,1,0
713,Social Awareness,I read social cues accurately.,I follow social signals well.,0.7528222,0,0
714,Social Awareness,I read social cues accurately.,I am attentive to social cues.,0.76970834,0,0
715,Social Awareness,I read social cues accurately.,I read social interactions correctly.,0.7445187,1,0
716,Social Awareness,I read social cues accurately.,I notice the signals people give off.,0.5656833,1,0
717,Social Awareness,I read social cues accurately.,I understand the unspoken messages in social situations.,0.6458474,1,0
718,Social Awareness,I read social cues accurately.,I am good at picking up on social nuances.,0.70575076,1,0
719,Social Awareness,I read social cues accurately.,I recognize social signals accurately.,0.84890246,0,0
720,Social Awareness,I read social cues accurately.,I can see the subtle signs people show.,0.52481323,1,0
721,Social Awareness,I read social cues accurately.,I am sensitive to social cues.,0.7361387,1,0
722,Social Awareness,I read social cues accurately.,I grasp people's nonverbal signals well.,0.67693454,1,0
723,Social Awareness,I read social cues accurately.,I read the atmosphere in social settings easily.,0.6994239,1,0
724,Collaboration,I cooperate toward shared goals.,I work together with others to achieve common goals.,0.8714472,0,0
725,Collaboration,I cooperate toward shared goals.,I contribute to achieving shared objectives with my team.,0.7951486,0,0
726,Collaboration,I cooperate toward shared goals.,I collaborate with others to reach our goals.,0.8621232,0,0
727,Collaboration,I cooperate toward shared goals.,I join efforts with my teammates to accomplish our aims.,0.76876116,0,0
728,Collaboration,I cooperate toward shared goals.,I participate in group tasks to reach mutual goals.,0.7799444,0,0
729,Collaboration,I cooperate toward shared goals.,I help others to achieve our common targets.,0.8325202,0,0
730,Collaboration,I cooperate toward shared goals.,I share responsibilities to meet our collective goals.,0.8000466,0,0
731,Collaboration,I cooperate toward shared goals.,I team up with others to work toward shared aims.,0.85556793,0,0
732,Collaboration,I cooperate toward shared goals.,I engage with my group to achieve our goals.,0.7340503,1,0
733,Collaboration,I cooperate toward shared goals.,I support my team in reaching shared objectives.,0.80672836,0,0
734,Collaboration,I cooperate toward shared goals.,I combine my efforts with others to fulfill our goals.,0.79130214,0,0
735,Collaboration,I cooperate toward shared goals.,I play my part in achieving our group goals.,0.76470196,0,0
736,Collaboration,I cooperate toward shared goals.,I assist in accomplishing shared objectives with my colleagues.,0.759426,0,0
737,Collaboration,I cooperate toward shared goals.,I contribute my skills to reach our common goals.,0.7953079,0,0
738,Collaboration,I cooperate toward shared goals.,I unite with my team to achieve shared aims.,0.8065114,0,0
739,Collaboration,I cooperate toward shared goals.,I act together with others to reach our objectives.,0.8274977,0,0
740,Collaboration,I cooperate toward shared goals.,I join forces with my colleagues to meet our targets.,0.7729346,0,0
741,Collaboration,I cooperate toward shared goals.,I cooperate with my peers to accomplish mutual goals.,0.87501496,0,0
742,Collaboration,I cooperate toward shared goals.,I align my efforts with others to achieve common aims.,0.85010105,0,0
743,Collaboration,I cooperate toward shared goals.,I participate in group activities to reach our targets.,0.71701527,1,0
744,Collaboration,I cooperate toward shared goals.,I work in harmony with others to meet our goals.,0.78537494,0,0
745,Collaboration,I cooperate toward shared goals.,I engage in teamwork to achieve shared objectives.,0.8270295,0,0
746,Collaboration,I cooperate toward shared goals.,I collaborate with my peers for our common aims.,0.86030614,0,0
747,Collaboration,I cooperate toward shared goals.,I assist my team in meeting our shared objectives.,0.7660857,0,0
748,Collaboration,I cooperate toward shared goals.,I contribute to group success by working toward shared goals.,0.77354026,0,0
749,Collaboration,I cooperate toward shared goals.,I involve myself in joint efforts to achieve our aims.,0.863355,0,0
750,Collaboration,I cooperate toward shared goals.,I play a role in reaching our team’s goals.,0.62897116,1,0
751,Collaboration,I cooperate toward shared goals.,I work alongside others to accomplish our objectives.,0.7859497,0,0
752,Trust Building,I earn others’ confidence.,I gain people's trust.,0.8762079,0,0
753,Trust Building,I earn others’ confidence.,I am trusted by others.,0.68943363,1,0
754,Trust Building,I earn others’ confidence.,I win others' confidence.,0.9558846,0,0
755,Trust Building,I earn others’ confidence.,I have the trust of others.,0.69829786,1,0
756,Trust Building,I earn others’ confidence.,I build others' trust in me.,0.84689605,0,0
757,Trust Building,I earn others’ confidence.,I receive others' confidence.,0.91265756,0,0
758,Trust Building,I earn others’ confidence.,I am confident in gaining trust.,0.6472033,1,0
759,Trust Building,I earn others’ confidence.,I am trusted by my peers.,0.6527241,1,0
760,Trust Building,I earn others’ confidence.,I gain the trust of my colleagues.,0.7653071,0,0
761,Trust Building,I earn others’ confidence.,I earn the trust of my friends.,0.7514853,0,0
762,Trust Building,I earn others’ confidence.,I am reliable to others.,0.63765526,1,0
763,Trust Building,I earn others’ confidence.,I inspire trust in people.,0.84918106,0,0
764,Trust Building,I earn others’ confidence.,I achieve the confidence of others.,0.9072995,0,0
765,Trust Building,I earn others’ confidence.,I am someone people trust.,0.7348888,1,0
766,Trust Building,I earn others’ confidence.,I earn others' trust.,0.8844639,0,0
767,Trust Building,I earn others’ confidence.,I maintain others' trust in me.,0.8131259,0,0
768,Trust Building,I earn others’ confidence.,I get others to trust me.,0.7844688,0,0
769,Trust Building,I earn others’ confidence.,I develop trust with people.,0.79617214,0,0
770,Trust Building,I earn others’ confidence.,I am looked at as trustworthy.,0.637463,1,0
771,Trust Building,I earn others’ confidence.,I create trust with others.,0.8210243,0,0
772,Trust Building,I earn others’ confidence.,I foster trust in my relationships.,0.7350156,1,0
773,Trust Building,I earn others’ confidence.,I am seen as trustworthy by others.,0.70515996,1,0
774,Trust Building,I earn others’ confidence.,I encourage others to trust me.,0.7571677,0,0
775,Trust Building,I earn others’ confidence.,I hold the trust of others.,0.7338039,1,0
776,Trust Building,I earn others’ confidence.,I am someone others can trust.,0.7644328,0,0
777,Trust Building,I earn others’ confidence.,I establish trust with people.,0.8063632,0,0
778,Trust Building,I earn others’ confidence.,I am recognized as trustworthy by others.,0.7249583,1,0
779,Inclusiveness,I welcome diverse viewpoints.,I appreciate different perspectives.,0.8458672,0,0
780,Inclusiveness,I welcome diverse viewpoints.,I value hearing various opinions.,0.8325189,0,0
781,Inclusiveness,I welcome diverse viewpoints.,I enjoy listening to different points of view.,0.68750083,1,0
782,Inclusiveness,I welcome diverse viewpoints.,I respect diverse opinions.,0.6959936,1,0
783,Inclusiveness,I welcome diverse viewpoints.,I am open to hearing other people's ideas.,0.5728202,1,0
784,Inclusiveness,I welcome diverse viewpoints.,I like learning from different perspectives.,0.5459627,1,0
785,Inclusiveness,I welcome diverse viewpoints.,I find different viewpoints interesting.,0.76860666,0,0
786,Inclusiveness,I welcome diverse viewpoints.,I accept various ideas.,0.5334146,1,0
787,Inclusiveness,I welcome diverse viewpoints.,I am eager to hear new perspectives.,0.8224609,0,0
788,Inclusiveness,I welcome diverse viewpoints.,I appreciate different ways of thinking.,0.63863266,1,0
789,Inclusiveness,I welcome diverse viewpoints.,I enjoy considering different opinions.,0.67732316,1,0
790,Inclusiveness,I welcome diverse viewpoints.,I value diverse ideas.,0.6412399,1,0
791,Inclusiveness,I welcome diverse viewpoints.,I am happy to listen to different perspectives.,0.7149254,1,0
792,Inclusiveness,I welcome diverse viewpoints.,I am open to diverse thoughts.,0.857236,0,0
793,Inclusiveness,I welcome diverse viewpoints.,I welcome new ideas.,0.4626878,1,0
794,Inclusiveness,I welcome diverse viewpoints.,I appreciate learning from different viewpoints.,0.71990985,1,0
795,Inclusiveness,I welcome diverse viewpoints.,I like to hear other people's views.,0.71867204,1,0
796,Inclusiveness,I welcome diverse viewpoints.,I respect different ways of thinking.,0.5927106,1,0
797,Inclusiveness,I welcome diverse viewpoints.,I find diverse perspectives valuable.,0.68439925,1,0
798,Inclusiveness,I welcome diverse viewpoints.,I am open to different ideas.,0.47615796,1,0
799,Inclusiveness,I welcome diverse viewpoints.,I enjoy hearing other people's viewpoints.,0.8227787,0,0
800,Inclusiveness,I welcome diverse viewpoints.,I value different ways of seeing things.,0.59357345,1,0
801,Inclusiveness,I welcome diverse viewpoints.,I like to consider various opinions.,0.6396714,1,0
802,Inclusiveness,I welcome diverse viewpoints.,I respect other people's viewpoints.,0.65368176,1,0
803,Inclusiveness,I welcome diverse viewpoints.,I appreciate hearing different ideas.,0.6761215,1,0
804,Inclusiveness,I welcome diverse viewpoints.,I find different perspectives enlightening.,0.6235737,1,0
805,Inclusiveness,I welcome diverse viewpoints.,I am open to a variety of opinions.,0.8024105,0,0
806,Inclusiveness,I welcome diverse viewpoints.,I enjoy exploring diverse viewpoints.,0.66600126,1,0
807,Mentorship,I help others develop skills.,I assist others in learning new skills.,0.9365083,0,0
808,Mentorship,I help others develop skills.,I support people in improving their abilities.,0.66751623,1,0
809,Mentorship,I help others develop skills.,I guide others to enhance their skills.,0.86289597,0,0
810,Mentorship,I help others develop skills.,I help individuals grow their talents.,0.85902405,0,0
811,Mentorship,I help others develop skills.,I aid others in developing their abilities.,0.8953991,0,0
812,Mentorship,I help others develop skills.,I encourage people to build new skills.,0.73914015,1,0
813,Mentorship,I help others develop skills.,I teach others to strengthen their skills.,0.9101462,0,0
814,Mentorship,I help others develop skills.,I contribute to others' skill development.,0.91327,0,0
815,Mentorship,I help others develop skills.,I mentor others in skill improvement.,0.876734,0,0
816,Mentorship,I help others develop skills.,I help others acquire new skills.,0.9612575,0,0
817,Mentorship,I help others develop skills.,I work with others to enhance their skills.,0.8924206,0,0
818,Mentorship,I help others develop skills.,I coach people to develop their talents.,0.8045527,0,0
819,Mentorship,I help others develop skills.,I help others expand their abilities.,0.87379587,0,0
820,Mentorship,I help others develop skills.,I facilitate skill growth in others.,0.91509205,0,0
821,Mentorship,I help others develop skills.,I play a role in others' skill building.,0.8972409,0,0
822,Mentorship,I help others develop skills.,I help people advance their skills.,0.9405422,0,0
823,Mentorship,I help others develop skills.,I assist others in skill enhancement.,0.8977287,0,0
824,Mentorship,I help others develop skills.,I help others improve their talents.,0.90861714,0,0
825,Mentorship,I help others develop skills.,I guide people in building skills.,0.8625679,0,0
826,Mentorship,I help others develop skills.,I support others in learning new abilities.,0.66667926,1,0
827,Mentorship,I help others develop skills.,I help others with skill acquisition.,0.955451,0,0
828,Mentorship,I help others develop skills.,I aid people in enhancing their skills.,0.9426789,0,0
829,Mentorship,I help others develop skills.,I assist individuals in developing their skills.,0.937399,0,0
830,Mentorship,I help others develop skills.,I help people strengthen their abilities.,0.8917887,0,0
831,Mentorship,I help others develop skills.,I guide others in acquiring new skills.,0.87841284,0,0
832,Mentorship,I help others develop skills.,I contribute to others' skill growth.,0.8872077,0,0
833,Mentorship,I help others develop skills.,I help others gain new abilities.,0.8314382,0,0
834,Mentorship,I help others develop skills.,I facilitate others in skill development.,0.91444206,0,0
835,Persuasion,I can convince others of my ideas.,I am able to persuade people to accept my ideas.,0.9109791,0,0
836,Persuasion,I can convince others of my ideas.,I have the ability to influence others with my thoughts.,0.8124907,0,0
837,Persuasion,I can convince others of my ideas.,I can make others see my point of view.,0.7928461,0,0
838,Persuasion,I can convince others of my ideas.,I am capable of getting others to agree with my ideas.,0.86789614,0,0
839,Persuasion,I can convince others of my ideas.,I can talk to people and win them over to my ideas.,0.8589681,0,0
840,Persuasion,I can convince others of my ideas.,I can effectively communicate my ideas to others.,0.8130524,0,0
841,Persuasion,I can convince others of my ideas.,I am skilled at convincing others about my opinions.,0.83685756,0,0
842,Persuasion,I can convince others of my ideas.,I can share my thoughts and get others to agree.,0.8355043,0,0
843,Persuasion,I can convince others of my ideas.,I can present my ideas so others are persuaded.,0.8877279,0,0
844,Persuasion,I can convince others of my ideas.,I am able to express my ideas convincingly to others.,0.876459,0,0
845,Persuasion,I can convince others of my ideas.,I am good at getting others to understand my ideas.,0.83210087,0,0
846,Persuasion,I can convince others of my ideas.,I can explain my thoughts in a way that convinces others.,0.87469846,0,0
847,Persuasion,I can convince others of my ideas.,I can make others believe in my ideas.,0.8692086,0,0
848,Persuasion,I can convince others of my ideas.,I am able to talk about my ideas in a persuasive way.,0.8350265,0,0
849,Persuasion,I can convince others of my ideas.,I can express my ideas clearly and gain support from others.,0.8407976,0,0
850,Persuasion,I can convince others of my ideas.,I am skilled in making others accept my thoughts.,0.78333294,0,0
851,Persuasion,I can convince others of my ideas.,I can effectively share my ideas with others.,0.7971631,0,0
852,Persuasion,I can convince others of my ideas.,I can talk to people and make them believe in my ideas.,0.82085556,0,0
853,Persuasion,I can convince others of my ideas.,I can persuade others to see things my way.,0.86708117,0,0
854,Persuasion,I can convince others of my ideas.,I am able to get others on board with my ideas.,0.84393525,0,0
855,Persuasion,I can convince others of my ideas.,I can discuss my ideas and get others to agree.,0.85269976,0,0
856,Persuasion,I can convince others of my ideas.,I can convince people to adopt my way of thinking.,0.8106017,0,0
857,Persuasion,I can convince others of my ideas.,I am good at explaining my ideas to others.,0.8370467,0,0
858,Persuasion,I can convince others of my ideas.,I can influence others to support my ideas.,0.89042926,0,0
859,Persuasion,I can convince others of my ideas.,I am able to get people to accept my viewpoint.,0.7831993,0,0
860,Persuasion,I can convince others of my ideas.,I can present my ideas to others in a convincing manner.,0.8639569,0,0
861,Persuasion,I can convince others of my ideas.,I can communicate my ideas and persuade others to agree.,0.89497685,0,0
862,Persuasion,I can convince others of my ideas.,I am skilled at making my ideas appealing to others.,0.8397212,0,0
863,Storytelling,I explain ideas through stories.,I use stories to explain my ideas.,0.9156123,0,0
864,Storytelling,I explain ideas through stories.,I tell stories to communicate my ideas.,0.8450235,0,0
865,Storytelling,I explain ideas through stories.,I share my ideas by telling stories.,0.85782576,0,0
866,Storytelling,I explain ideas through stories.,I convey my ideas through storytelling.,0.8849086,0,0
867,Storytelling,I explain ideas through stories.,I use storytelling to express my ideas.,0.8416084,0,0
868,Storytelling,I explain ideas through stories.,I explain my thoughts with stories.,0.8501668,0,0
869,Storytelling,I explain ideas through stories.,I describe my ideas using stories.,0.90503716,0,0
870,Storytelling,I explain ideas through stories.,I present my ideas through stories.,0.9297439,0,0
871,Storytelling,I explain ideas through stories.,I tell tales to explain my ideas.,0.8276986,0,0
872,Storytelling,I explain ideas through stories.,I use narratives to share my ideas.,0.813991,0,0
873,Storytelling,I explain ideas through stories.,I relate my ideas through stories.,0.917259,0,0
874,Storytelling,I explain ideas through stories.,I illustrate my ideas with stories.,0.9142291,0,0
875,Storytelling,I explain ideas through stories.,I communicate my ideas by telling stories.,0.8808764,0,0
876,Storytelling,I explain ideas through stories.,I use stories to present my ideas.,0.8871764,0,0
877,Storytelling,I explain ideas through stories.,I express my thoughts by telling stories.,0.7914547,0,0
878,Storytelling,I explain ideas through stories.,I share my thoughts using stories.,0.8138294,0,0
879,Storytelling,I explain ideas through stories.,I convey my thoughts with stories.,0.8346493,0,0
880,Storytelling,I explain ideas through stories.,I explain my concepts using stories.,0.91259354,0,0
881,Storytelling,I explain ideas through stories.,I illustrate my points through stories.,0.7906902,0,0
882,Storytelling,I explain ideas through stories.,I narrate stories to explain my ideas.,0.8389405,0,0
883,Storytelling,I explain ideas through stories.,I employ stories to convey my ideas.,0.8844657,0,0
884,Storytelling,I explain ideas through stories.,I use stories to describe my thoughts.,0.7521802,0,0
885,Storytelling,I explain ideas through stories.,I use stories to illustrate my ideas.,0.8745145,0,0
886,Storytelling,I explain ideas through stories.,I communicate my thoughts through storytelling.,0.8094746,0,0
887,Storytelling,I explain ideas through stories.,I use stories to communicate my thoughts.,0.8148724,0,0
888,Storytelling,I explain ideas through stories.,I explain my ideas by narrating stories.,0.9065323,0,0
889,Storytelling,I explain ideas through stories.,I express my ideas through the art of storytelling.,0.8291272,0,0
890,Confidence,I project self-assurance.,I show confidence in my actions.,0.67522013,1,0
891,Confidence,I project self-assurance.,I appear sure of myself.,0.63144594,1,0
892,Confidence,I project self-assurance.,I carry myself confidently.,0.6092092,1,0
893,Confidence,I project self-assurance.,I give the impression of being confident.,0.65259796,1,0
894,Confidence,I project self-assurance.,I express confidence in my abilities.,0.68317986,1,0
895,Confidence,I project self-assurance.,I display self-confidence clearly.,0.63667554,1,0
896,Confidence,I project self-assurance.,I seem confident to others.,0.6930097,1,0
897,Confidence,I project self-assurance.,I act with self-assurance.,0.74703693,1,0
898,Confidence,I project self-assurance.,I radiate confidence.,0.6065836,1,0
899,Confidence,I project self-assurance.,I behave confidently in situations.,0.5749531,1,0
900,Confidence,I project self-assurance.,I demonstrate confidence in myself.,0.7058653,1,0
901,Confidence,I project self-assurance.,I have a confident attitude.,0.64888215,1,0
902,Confidence,I project self-assurance.,I show self-assurance in what I do.,0.82460636,0,0
903,Confidence,I project self-assurance.,I exude confidence in my demeanor.,0.6401396,1,0
904,Confidence,I project self-assurance.,I present myself as confident.,0.7210719,1,0
905,Confidence,I project self-assurance.,I convey confidence to those around me.,0.65987337,1,0
906,Confidence,I project self-assurance.,I exhibit a confident manner.,0.66096044,1,0
907,Confidence,I project self-assurance.,I act with a strong sense of self.,0.59532225,1,0
908,Confidence,I project self-assurance.,I project a confident image.,0.8020199,0,0
909,Confidence,I project self-assurance.,I feel confident in my actions.,0.6434333,1,0
910,Confidence,I project self-assurance.,I maintain a confident presence.,0.6153644,1,0
911,Confidence,I project self-assurance.,I communicate confidence through my behavior.,0.63389385,1,0
912,Confidence,I project self-assurance.,I have a self-assured appearance.,0.72348446,1,0
913,Confidence,I project self-assurance.,I handle situations with confidence.,0.6386515,1,0
914,Confidence,I project self-assurance.,I express a confident outlook.,0.628297,1,0
915,Confidence,I project self-assurance.,I show a strong sense of confidence.,0.6678463,1,0
916,Confidence,I project self-assurance.,I conduct myself with self-assurance.,0.79620135,0,0
917,Confidence,I project self-assurance.,I display a confident nature.,0.6888231,1,0
918,Energising,I lift group morale.,I boost the team's spirits.,0.8152559,0,0
919,Energising,I lift group morale.,I help keep the group's mood positive.,0.8302106,0,0
920,Energising,I lift group morale.,I raise the group's energy levels.,0.6779171,1,0
921,Energising,I lift group morale.,I encourage others to feel good.,0.6467278,1,0
922,Energising,I lift group morale.,I inspire the team to stay motivated.,0.73722565,1,0
923,Energising,I lift group morale.,I contribute to a positive atmosphere.,0.64235723,1,0
924,Energising,I lift group morale.,I help create a cheerful environment.,0.7053951,1,0
925,Energising,I lift group morale.,I make the team feel uplifted.,0.77944374,0,0
926,Energising,I lift group morale.,I brighten the group's mood.,0.7613316,0,0
927,Energising,I lift group morale.,I support a happy team environment.,0.55223453,1,0
928,Energising,I lift group morale.,I bring positivity to the group.,0.8206068,0,0
929,Energising,I lift group morale.,I enhance the group's enthusiasm.,0.7083378,1,0
930,Energising,I lift group morale.,I help the team stay optimistic.,0.68831956,1,0
931,Energising,I lift group morale.,I contribute to a lively team spirit.,0.7363817,1,0
932,Energising,I lift group morale.,I motivate the group to feel better.,0.8047709,0,0
933,Energising,I lift group morale.,I help maintain a high team spirit.,0.76044255,0,0
934,Energising,I lift group morale.,I encourage the team to stay cheerful.,0.5752636,1,0
935,Energising,I lift group morale.,I help keep the group feeling positive.,0.85103047,0,0
936,Energising,I lift group morale.,I improve the team's overall mood.,0.76259506,0,0
937,Energising,I lift group morale.,I support the group's happiness.,0.47727206,1,0
938,Energising,I lift group morale.,I help lift the group's mood.,0.8472365,0,0
939,Energising,I lift group morale.,I promote a positive feeling in the team.,0.7133513,1,0
940,Energising,I lift group morale.,I energize the group with my presence.,0.7309382,1,0
941,Energising,I lift group morale.,I bring motivation to the group.,0.8481127,0,0
942,Energising,I lift group morale.,I help the team maintain a good mood.,0.75796366,0,0
943,Energising,I lift group morale.,I support the team's positive energy.,0.4496122,1,0
944,Energising,I lift group morale.,I help the group feel more enthusiastic.,0.82342446,0,0
945,Energising,I lift group morale.,I keep the team's morale high.,0.8129958,0,0
946,Negotiation,I reach deals that satisfy all sides.,I make agreements that everyone likes.,0.83164865,0,0
947,Negotiation,I reach deals that satisfy all sides.,I find solutions that please everyone involved.,0.7153135,1,0
948,Negotiation,I reach deals that satisfy all sides.,I negotiate deals that make all parties happy.,0.9171949,0,0
949,Negotiation,I reach deals that satisfy all sides.,I create agreements that satisfy everyone.,0.85433257,0,0
950,Negotiation,I reach deals that satisfy all sides.,I settle on terms that everyone agrees on.,0.691077,1,0
951,Negotiation,I reach deals that satisfy all sides.,I broker deals that make all sides content.,0.7777473,0,0
952,Negotiation,I reach deals that satisfy all sides.,I arrange deals that suit all parties.,0.86180586,0,0
953,Negotiation,I reach deals that satisfy all sides.,I reach agreements that everyone can accept.,0.89946693,0,0
954,Negotiation,I reach deals that satisfy all sides.,I come to terms that are good for all.,0.56435764,1,0
955,Negotiation,I reach deals that satisfy all sides.,I agree on deals that work for everyone.,0.7331854,1,0
956,Negotiation,I reach deals that satisfy all sides.,I finalize agreements that satisfy everyone.,0.8606825,0,0
957,Negotiation,I reach deals that satisfy all sides.,I establish deals that everyone is happy with.,0.84676135,0,0
958,Negotiation,I reach deals that satisfy all sides.,I strike deals that all parties find fair.,0.9161438,0,0
959,Negotiation,I reach deals that satisfy all sides.,I conclude agreements that please everyone.,0.87602675,0,0
960,Negotiation,I reach deals that satisfy all sides.,I secure deals that everyone approves of.,0.7770784,0,0
961,Negotiation,I reach deals that satisfy all sides.,I work out solutions that benefit all sides.,0.7322047,1,0
962,Negotiation,I reach deals that satisfy all sides.,I form agreements that all parties support.,0.7465676,1,0
963,Negotiation,I reach deals that satisfy all sides.,I achieve deals that make everyone content.,0.7674483,0,0
964,Negotiation,I reach deals that satisfy all sides.,I develop agreements that everyone agrees with.,0.8165751,0,0
965,Negotiation,I reach deals that satisfy all sides.,I set up deals that all parties like.,0.80220246,0,0
966,Negotiation,I reach deals that satisfy all sides.,I accomplish deals that satisfy all involved.,0.90540844,0,0
967,Negotiation,I reach deals that satisfy all sides.,I handle negotiations that everyone finds fair.,0.84102166,0,0
968,Negotiation,I reach deals that satisfy all sides.,I complete agreements that please all sides.,0.9060321,0,0
969,Negotiation,I reach deals that satisfy all sides.,I organize deals that everyone finds acceptable.,0.7648715,0,0
970,Negotiation,I reach deals that satisfy all sides.,I carry out agreements that everyone likes.,0.8129081,0,0
971,Negotiation,I reach deals that satisfy all sides.,I arrange agreements that all sides approve.,0.8480794,0,0
972,Negotiation,I reach deals that satisfy all sides.,I reach solutions that make everyone satisfied.,0.7587091,0,0
973,Vision Casting,I paint a compelling future.,I create a vision for the future.,0.68809915,1,0
974,Vision Casting,I paint a compelling future.,I imagine an exciting future.,0.6939194,1,0
975,Vision Casting,I paint a compelling future.,I draw a picture of the future.,0.7556276,0,0
976,Vision Casting,I paint a compelling future.,I shape a bright future for myself.,0.650799,1,0
977,Vision Casting,I paint a compelling future.,I envision a future full of possibilities.,0.7180293,1,0
978,Vision Casting,I paint a compelling future.,I design an inspiring future.,0.78264916,0,0
