,facet,stem_text,drift_flag,readability_flag,length_flag,anchor,cosine_similarity
623,Organising,I arrange my work and data systematically.,0,0,0,I keep tasks and data in order.,0.79209477
624,Organising,I keep everything in order with my tasks and information.,0,0,0,I keep tasks and data in order.,0.88477373
625,Organising,I keep my activities and information organized.,0,0,0,I keep tasks and data in order.,0.74502045
626,Organising,I manage my duties and data efficiently.,0,0,0,I keep tasks and data in order.,0.7829047
627,Organising,I ensure my tasks and data are in order.,0,0,0,I keep tasks and data in order.,0.8857928
628,Organising,I organize my responsibilities and information well.,0,0,0,I keep tasks and data in order.,0.74280214
629,Organising,I keep my work and records organized.,0,0,0,I keep tasks and data in order.,0.74414575
630,Organising,I arrange my tasks and data clearly.,0,0,0,I keep tasks and data in order.,0.8987708
631,Organising,I make sure my tasks and information are tidy.,0,0,0,I keep tasks and data in order.,0.7723135
632,Organising,I manage my activities and data in an orderly way.,0,0,0,I keep tasks and data in order.,0.8411907
633,Organising,I maintain my work and information neatly.,0,0,0,I keep tasks and data in order.,0.63897103
634,Organising,I make sure my responsibilities and data are organized.,0,0,0,I keep tasks and data in order.,0.8286983
635,Organising,I keep my duties and information in order.,0,0,0,I keep tasks and data in order.,0.79756105
636,Organising,I arrange my activities and records systematically.,0,0,0,I keep tasks and data in order.,0.73671633
637,Organising,I handle my responsibilities and data well.,0,0,0,I keep tasks and data in order.,0.6792991
638,Organising,I keep my work and information in good order.,0,0,0,I keep tasks and data in order.,0.7501739
639,Safety Orientation,I try to prevent accidents from happening.,0,0,0,I take steps to avoid accidents.,0.84933627
640,Safety Orientation,I make sure to stay safe to avoid accidents.,0,0,0,I take steps to avoid accidents.,0.8749505
641,Safety Orientation,I am careful to reduce the risk of accidents.,0,0,0,I take steps to avoid accidents.,0.9008348
642,Safety Orientation,I act to prevent accidents in my daily life.,0,0,0,I take steps to avoid accidents.,0.8060405
643,Safety Orientation,I ensure I am safe to avoid any accidents.,0,0,0,I take steps to avoid accidents.,0.83330226
644,Safety Orientation,I practice safety to prevent accidents.,0,0,0,I take steps to avoid accidents.,0.78157735
645,Safety Orientation,I make an effort to avoid accidents.,0,0,0,I take steps to avoid accidents.,0.9393546
646,Safety Orientation,I take actions to prevent accidents from occurring.,0,0,0,I take steps to avoid accidents.,0.90096676
647,Safety Orientation,I do my best to stay away from accidents.,0,0,0,I take steps to avoid accidents.,0.9067029
648,Safety Orientation,I follow safety measures to avoid accidents.,0,0,0,I take steps to avoid accidents.,0.90882516
649,Safety Orientation,I take precautions to keep accidents away.,0,0,0,I take steps to avoid accidents.,0.9220534
650,Safety Orientation,I use care to prevent accidents in my activities.,0,0,0,I take steps to avoid accidents.,0.76759803
651,Safety Orientation,I aim to avoid accidents in everything I do.,0,0,0,I take steps to avoid accidents.,0.89858687
652,Safety Orientation,I adopt safe practices to prevent accidents.,0,0,0,I take steps to avoid accidents.,0.8985255
653,Safety Orientation,I focus on safety to avoid accidents.,0,0,0,I take steps to avoid accidents.,0.82164836
654,Safety Orientation,I take care to prevent accidents during my tasks.,0,0,0,I take steps to avoid accidents.,0.8868897
655,Safety Orientation,I watch out for risks to avoid accidents.,0,0,0,I take steps to avoid accidents.,0.8697146
656,Safety Orientation,I maintain safety to prevent accidents.,0,0,0,I take steps to avoid accidents.,0.83804667
657,Safety Orientation,I use caution to avoid accidents.,0,0,0,I take steps to avoid accidents.,0.8306321
658,Safety Orientation,I carry out actions that prevent accidents.,0,0,0,I take steps to avoid accidents.,0.82646686
659,Safety Orientation,I keep alert to avoid any accidents.,0,0,0,I take steps to avoid accidents.,0.812092
660,Safety Orientation,I plan my actions to prevent accidents.,0,0,0,I take steps to avoid accidents.,0.8988828
661,Safety Orientation,I work to ensure I don't have accidents.,0,0,0,I take steps to avoid accidents.,0.7850932
662,Safety Orientation,I follow guidelines to stay free from accidents.,0,0,0,I take steps to avoid accidents.,0.82464194
663,Safety Orientation,I think ahead to avoid accidents.,0,0,0,I take steps to avoid accidents.,0.6033471
664,Safety Orientation,I use safe methods to prevent accidents.,0,0,0,I take steps to avoid accidents.,0.8331418
665,Safety Orientation,I make sure my actions don't lead to accidents.,0,0,0,I take steps to avoid accidents.,0.9186281
666,Safety Orientation,I take deliberate steps to prevent accidents.,0,0,0,I take steps to avoid accidents.,0.95594776
667,Empathy,I understand how other people feel.,0,0,0,I feel others’ emotions.,0.37839812
668,Empathy,I sense the emotions of others.,0,0,0,I feel others’ emotions.,0.90802014
669,Empathy,I can tell what others are feeling.,0,0,0,I feel others’ emotions.,0.7431512
670,Empathy,I recognize the feelings of other people.,0,0,0,I feel others’ emotions.,0.84129226
671,Empathy,I am aware of other people's emotions.,0,0,0,I feel others’ emotions.,0.83033997
672,Empathy,I notice how others are feeling.,0,0,0,I feel others’ emotions.,0.80330217
673,Empathy,I pick up on other people's emotions.,0,0,0,I feel others’ emotions.,0.73680615
674,Empathy,I perceive the emotions of others.,0,0,0,I feel others’ emotions.,0.90492773
675,Empathy,I am sensitive to how others feel.,0,0,0,I feel others’ emotions.,0.6519284
676,Empathy,I connect with the emotions of others.,0,0,0,I feel others’ emotions.,0.84161925
677,Empathy,I empathize with other people's feelings.,0,0,0,I feel others’ emotions.,0.70208836
678,Empathy,I relate to the emotions of others.,0,0,0,I feel others’ emotions.,0.8009679
679,Empathy,I detect the feelings of other people.,0,0,0,I feel others’ emotions.,0.84348136
680,Empathy,I am in tune with others' emotions.,0,0,0,I feel others’ emotions.,0.760944
681,Empathy,I grasp how others are feeling.,0,0,0,I feel others’ emotions.,0.5815186
682,Empathy,I feel the emotions of those around me.,0,0,0,I feel others’ emotions.,0.929759
683,Empathy,I comprehend the feelings of others.,0,0,0,I feel others’ emotions.,0.7824214
684,Empathy,I identify with other people's emotions.,0,0,0,I feel others’ emotions.,0.8216591
685,Empathy,I experience the emotions of others.,0,0,0,I feel others’ emotions.,0.93730986
686,Empathy,I am in touch with others' feelings.,0,0,0,I feel others’ emotions.,0.77426213
687,Empathy,I respond to other people's emotions.,0,0,0,I feel others’ emotions.,0.76397943
688,Empathy,I acknowledge how others are feeling.,0,0,0,I feel others’ emotions.,0.65899456
689,Empathy,I am receptive to other people's emotions.,0,0,0,I feel others’ emotions.,0.7488171
690,Empathy,I interpret the feelings of others.,0,0,0,I feel others’ emotions.,0.78802705
691,Empathy,I read the emotions of other people.,0,0,0,I feel others’ emotions.,0.75270784
692,Empathy,I am mindful of others' emotions.,0,0,0,I feel others’ emotions.,0.77191734
693,Empathy,I pick up on what others feel.,0,0,0,I feel others’ emotions.,0.5518956
694,Empathy,I absorb the emotions of those around me.,0,0,0,I feel others’ emotions.,0.8053316
695,Social Awareness,I understand social signals well.,0,0,0,I read social cues accurately.,0.7684554
696,Social Awareness,I am good at picking up social cues.,0,0,0,I read social cues accurately.,0.7886023
697,Social Awareness,I notice social hints quickly.,0,0,0,I read social cues accurately.,0.65520054
698,Social Awareness,I easily recognize social signs.,0,0,0,I read social cues accurately.,0.7232
699,Social Awareness,I can read social gestures accurately.,0,0,0,I read social cues accurately.,0.8212148
700,Social Awareness,I am skilled at understanding social cues.,0,0,0,I read social cues accurately.,0.78938633
701,Social Awareness,I catch on to social signals fast.,0,0,0,I read social cues accurately.,0.641692
702,Social Awareness,I interpret social cues correctly.,0,0,0,I read social cues accurately.,0.8850095
703,Social Awareness,I grasp social hints effectively.,0,0,0,I read social cues accurately.,0.76256204
704,Social Awareness,I am aware of social signals around me.,0,0,0,I read social cues accurately.,0.6700157
705,Social Awareness,I perceive social cues clearly.,0,0,0,I read social cues accurately.,0.8312377
706,Social Awareness,I identify social signs with ease.,0,0,0,I read social cues accurately.,0.7434795
707,Social Awareness,I am good at noticing social gestures.,0,0,0,I read social cues accurately.,0.69790983
708,Social Awareness,I understand the meaning of social signals.,0,0,0,I read social cues accurately.,0.6524136
709,Social Awareness,I can see social hints clearly.,0,0,0,I read social cues accurately.,0.72612464
710,Social Awareness,I am able to read social signs well.,0,0,0,I read social cues accurately.,0.77415127
711,Social Awareness,I pick up on social cues easily.,0,0,0,I read social cues accurately.,0.7877603
712,Social Awareness,I can spot social signals quickly.,0,0,0,I read social cues accurately.,0.7050284
713,Social Awareness,I am adept at noticing social hints.,0,0,0,I read social cues accurately.,0.7197651
714,Social Awareness,I understand the meaning of social gestures.,0,0,0,I read social cues accurately.,0.58920014
715,Social Awareness,I read social signals with accuracy.,0,0,0,I read social cues accurately.,0.8693074
716,Social Awareness,I am aware of social gestures.,0,0,0,I read social cues accurately.,0.5676314
717,Social Awareness,I detect social cues without difficulty.,0,0,0,I read social cues accurately.,0.74925566
718,Social Awareness,I am good at reading social hints.,0,0,0,I read social cues accurately.,0.7142614
719,Social Awareness,I comprehend social signals effortlessly.,0,0,0,I read social cues accurately.,0.72423816
720,Social Awareness,I can interpret social signs well.,0,0,0,I read social cues accurately.,0.80253553
721,Social Awareness,I am sensitive to social cues.,0,0,0,I read social cues accurately.,0.7361387
722,Social Awareness,I easily notice changes in social signals.,0,0,0,I read social cues accurately.,0.6004079
723,Collaboration,I work together with others to reach common goals.,0,0,0,I cooperate toward shared goals.,0.86700773
724,Collaboration,I join efforts with others to achieve shared objectives.,0,0,0,I cooperate toward shared goals.,0.87021816
725,Collaboration,I participate in teamwork to accomplish mutual aims.,0,0,0,I cooperate toward shared goals.,0.83092487
726,Collaboration,I collaborate with my team to fulfill our goals.,0,0,0,I cooperate toward shared goals.,0.81363934
727,Collaboration,I contribute to group activities to meet shared targets.,0,0,0,I cooperate toward shared goals.,0.7627429
728,Collaboration,I help others in reaching our common goals.,0,0,0,I cooperate toward shared goals.,0.80981874
729,Collaboration,I engage with others to reach collective objectives.,0,0,0,I cooperate toward shared goals.,0.81075865
730,Collaboration,I take part in group work to achieve the same goals.,0,0,0,I cooperate toward shared goals.,0.7327211
731,Collaboration,I combine efforts with others to reach our aims.,0,0,0,I cooperate toward shared goals.,0.7500185
732,Collaboration,I assist my team in achieving joint goals.,0,0,0,I cooperate toward shared goals.,0.79907566
733,Collaboration,I unite with others to accomplish shared aims.,0,0,0,I cooperate toward shared goals.,0.8218037
734,Collaboration,I support others in achieving our mutual objectives.,0,0,0,I cooperate toward shared goals.,0.82657856
735,Collaboration,I partner with others to fulfill common goals.,0,0,0,I cooperate toward shared goals.,0.82445616
736,Collaboration,I share efforts with my team to meet our objectives.,0,0,0,I cooperate toward shared goals.,0.79372394
737,Collaboration,I involve myself in teamwork to reach our goals.,0,0,0,I cooperate toward shared goals.,0.7612977
738,Collaboration,I work with others to achieve common targets.,0,0,0,I cooperate toward shared goals.,0.8365529
739,Collaboration,I team up with my group to accomplish our aims.,0,0,0,I cooperate toward shared goals.,0.7700518
740,Collaboration,I participate in joint efforts to reach shared goals.,0,0,0,I cooperate toward shared goals.,0.91621494
741,Collaboration,I cooperate with my team to achieve mutual objectives.,0,0,0,I cooperate toward shared goals.,0.86729616
742,Collaboration,I collaborate with others to reach common targets.,0,0,0,I cooperate toward shared goals.,0.8668539
743,Collaboration,I work alongside others to fulfill shared goals.,0,0,0,I cooperate toward shared goals.,0.8649025
744,Collaboration,I engage in group activities to achieve our aims.,0,0,0,I cooperate toward shared goals.,0.7307424
745,Collaboration,I contribute to teamwork to meet our objectives.,0,0,0,I cooperate toward shared goals.,0.74734926
746,Collaboration,I combine my efforts with others to accomplish our goals.,0,0,0,I cooperate toward shared goals.,0.7856293
747,Collaboration,I join forces with my team to reach shared objectives.,0,0,0,I cooperate toward shared goals.,0.81910753
748,Collaboration,I support group efforts to achieve common aims.,0,0,0,I cooperate toward shared goals.,0.74450886
749,Collaboration,I work in harmony with others to reach mutual goals.,0,0,0,I cooperate toward shared goals.,0.8080585
750,Collaboration,I assist in teamwork to achieve our common objectives.,0,0,0,I cooperate toward shared goals.,0.82198554
751,Trust Building,I gain the trust of other people.,0,0,0,I earn others’ confidence.,0.7972878
752,Trust Building,I build confidence in those around me.,0,0,0,I earn others’ confidence.,0.8706193
753,Trust Building,I inspire trust in others.,0,0,0,I earn others’ confidence.,0.86175025
754,Trust Building,I make others feel confident in me.,0,0,0,I earn others’ confidence.,0.85243475
755,Trust Building,I establish trust with people.,0,0,0,I earn others’ confidence.,0.8063632
756,Trust Building,I win the confidence of others.,0,0,0,I earn others’ confidence.,0.9087516
757,Trust Building,I develop trust with others.,0,0,0,I earn others’ confidence.,0.7904721
758,Trust Building,I earn people's trust.,0,0,0,I earn others’ confidence.,0.8639182
759,Trust Building,I create a sense of trust with others.,0,0,0,I earn others’ confidence.,0.7937344
760,Trust Building,I foster confidence in others.,0,0,0,I earn others’ confidence.,0.91868484
761,Trust Building,I have the trust of the people around me.,0,0,0,I earn others’ confidence.,0.64335436
762,Trust Building,I am trusted by others.,0,0,0,I earn others’ confidence.,0.6894336
763,Trust Building,I instill confidence in people.,0,0,0,I earn others’ confidence.,0.8985683
764,Trust Building,I achieve the trust of others.,0,0,0,I earn others’ confidence.,0.8253618
765,Trust Building,I secure the trust of others.,0,0,0,I earn others’ confidence.,0.78008246
766,Trust Building,I am someone others trust.,0,0,0,I earn others’ confidence.,0.7566609
767,Trust Building,I gain people's confidence.,0,0,0,I earn others’ confidence.,0.9146522
768,Trust Building,I inspire confidence in those around me.,0,0,0,I earn others’ confidence.,0.87851006
769,Trust Building,I am trusted by people.,0,0,0,I earn others’ confidence.,0.6548507
770,Trust Building,I create confidence in others.,0,0,0,I earn others’ confidence.,0.9153767
771,Trust Building,I have gained the trust of others.,0,0,0,I earn others’ confidence.,0.7302951
772,Trust Building,I earn the trust of those I meet.,0,0,0,I earn others’ confidence.,0.78209436
773,Trust Building,I make people feel they can trust me.,0,0,0,I earn others’ confidence.,0.7982986
774,Trust Building,I am seen as trustworthy by others.,0,0,0,I earn others’ confidence.,0.70516014
775,Trust Building,I cultivate confidence in others.,0,0,0,I earn others’ confidence.,0.91496754
776,Trust Building,I have earned confidence from others.,0,0,0,I earn others’ confidence.,0.7590678
777,Trust Building,I am someone people can trust.,0,0,0,I earn others’ confidence.,0.7345812
778,Trust Building,I build a trustful relationship with others.,0,0,0,I earn others’ confidence.,0.78049624
779,Inclusiveness,I appreciate hearing different opinions.,0,0,0,I welcome diverse viewpoints.,0.75060266
780,Inclusiveness,I enjoy listening to various points of view.,0,0,0,I welcome diverse viewpoints.,0.695669
781,Inclusiveness,I like considering different perspectives.,0,0,0,I welcome diverse viewpoints.,0.71352565
782,Inclusiveness,I accept ideas from different people.,0,0,0,I welcome diverse viewpoints.,0.5424073
783,Inclusiveness,I am open to different opinions.,0,0,0,I welcome diverse viewpoints.,0.78539467
784,Inclusiveness,I value hearing new viewpoints.,0,0,0,I welcome diverse viewpoints.,0.74288416
785,Inclusiveness,I enjoy discussing various ideas.,0,0,0,I welcome diverse viewpoints.,0.5026253
786,Inclusiveness,I am interested in different perspectives.,0,0,0,I welcome diverse viewpoints.,0.59733725
787,Inclusiveness,I embrace different ways of thinking.,0,0,0,I welcome diverse viewpoints.,0.60799026
788,Inclusiveness,I appreciate diverse opinions.,0,0,0,I welcome diverse viewpoints.,0.85470206
789,Inclusiveness,I enjoy learning from different viewpoints.,0,0,0,I welcome diverse viewpoints.,0.5953008
790,Inclusiveness,I am curious about other perspectives.,0,0,0,I welcome diverse viewpoints.,0.7007153
791,Inclusiveness,I respect different opinions.,0,0,0,I welcome diverse viewpoints.,0.60616213
792,Inclusiveness,I appreciate diverse points of view.,0,0,0,I welcome diverse viewpoints.,0.9107493
793,Inclusiveness,I listen to various perspectives.,0,0,0,I welcome diverse viewpoints.,0.56331134
794,Inclusiveness,I value diverse opinions.,0,0,0,I welcome diverse viewpoints.,0.7055341
795,Inclusiveness,I am open to hearing new ideas.,0,0,0,I welcome diverse viewpoints.,0.51073563
796,Inclusiveness,I appreciate different ways of thinking.,0,0,0,I welcome diverse viewpoints.,0.6386329
797,Inclusiveness,I welcome new opinions.,0,0,0,I welcome diverse viewpoints.,0.71579814
798,Inclusiveness,I enjoy understanding various viewpoints.,0,0,0,I welcome diverse viewpoints.,0.64010453
799,Inclusiveness,I am interested in hearing different ideas.,0,0,0,I welcome diverse viewpoints.,0.5766764
800,Inclusiveness,I value listening to others' perspectives.,0,0,0,I welcome diverse viewpoints.,0.6698954
801,Inclusiveness,I am open to diverse thoughts.,0,0,0,I welcome diverse viewpoints.,0.857236
802,Inclusiveness,I enjoy considering other people's viewpoints.,0,0,0,I welcome diverse viewpoints.,0.6806567
803,Inclusiveness,I appreciate hearing new perspectives.,0,0,0,I welcome diverse viewpoints.,0.78638566
804,Inclusiveness,I welcome hearing different ideas.,0,0,0,I welcome diverse viewpoints.,0.667521
805,Inclusiveness,I like exploring different opinions.,0,0,0,I welcome diverse viewpoints.,0.6685679
806,Inclusiveness,I enjoy learning about diverse viewpoints.,0,0,0,I welcome diverse viewpoints.,0.64470124
807,Mentorship,I support people in learning new skills.,0,0,0,I help others develop skills.,0.83208925
808,Mentorship,I assist others in building their abilities.,0,0,0,I help others develop skills.,0.8816505
809,Mentorship,I guide others to improve their skills.,0,0,0,I help others develop skills.,0.8707999
810,Mentorship,I coach people to enhance their skills.,0,0,0,I help others develop skills.,0.82815355
811,Mentorship,I encourage others to develop their abilities.,0,0,0,I help others develop skills.,0.6429908
812,Mentorship,I help others to learn new skills.,0,0,0,I help others develop skills.,0.9530281
813,Mentorship,I aid people in improving their skills.,0,0,0,I help others develop skills.,0.9568471
814,Mentorship,I contribute to others' skill development.,0,0,0,I help others develop skills.,0.91327
815,Mentorship,I teach others to gain new skills.,0,0,0,I help others develop skills.,0.90538085
816,Mentorship,I facilitate skill growth in others.,0,0,0,I help others develop skills.,0.91509193
817,Mentorship,I mentor people in skill development.,0,0,0,I help others develop skills.,0.8713891
818,Mentorship,I lead others in developing new abilities.,0,0,0,I help others develop skills.,0.7409858
819,Mentorship,I foster skill advancement in others.,0,0,0,I help others develop skills.,0.8683185
820,Mentorship,I help individuals improve their skills.,0,0,0,I help others develop skills.,0.94381356
821,Mentorship,I enable others to acquire new skills.,0,0,0,I help others develop skills.,0.89846736
822,Mentorship,I play a role in others' skill building.,0,0,0,I help others develop skills.,0.897241
823,Mentorship,I assist people in enhancing their skills.,0,0,0,I help others develop skills.,0.94104254
824,Mentorship,I offer support in skill development.,0,0,0,I help others develop skills.,0.8082249
825,Mentorship,I inspire others to develop their skills.,0,0,0,I help others develop skills.,0.81775916
826,Mentorship,I help others master new skills.,0,0,0,I help others develop skills.,0.9310087
827,Mentorship,I empower others to improve their skills.,0,0,0,I help others develop skills.,0.86324865
828,Mentorship,I participate in skill-building activities for others.,0,0,0,I help others develop skills.,0.8984926
829,Mentorship,I encourage skill growth in others.,0,0,0,I help others develop skills.,0.7316835
830,Mentorship,I help people to develop their abilities.,0,0,0,I help others develop skills.,0.910853
831,Mentorship,I guide individuals in learning new skills.,0,0,0,I help others develop skills.,0.8379184
832,Mentorship,I provide help for others to gain skills.,0,0,0,I help others develop skills.,0.9408689
833,Mentorship,I help others to enhance their abilities.,0,0,0,I help others develop skills.,0.8827517
834,Mentorship,I assist in others' skill improvement.,0,0,0,I help others develop skills.,0.9334322
835,Persuasion,I am able to persuade people to accept my viewpoints.,0,0,0,I can convince others of my ideas.,0.850299
836,Persuasion,I have the ability to get others to agree with me.,0,0,0,I can convince others of my ideas.,0.795261
837,Persuasion,I can make people see things from my perspective.,0,0,0,I can convince others of my ideas.,0.7399919
838,Persuasion,I am successful in getting my ideas across to others.,0,0,0,I can convince others of my ideas.,0.7533605
839,Persuasion,I can effectively argue my point of view.,0,0,0,I can convince others of my ideas.,0.63344234
840,Persuasion,I have the skill to convince people of my opinions.,0,0,0,I can convince others of my ideas.,0.79328966
841,Persuasion,I can communicate my ideas in a way that others understand.,0,0,0,I can convince others of my ideas.,0.8175364
842,Persuasion,I am capable of influencing others with my thoughts.,0,0,0,I can convince others of my ideas.,0.8317251
843,Persuasion,I can present my ideas in a convincing manner.,0,0,0,I can convince others of my ideas.,0.84705293
844,Persuasion,I successfully share my thoughts with others.,0,0,0,I can convince others of my ideas.,0.69502044
845,Persuasion,I can talk to others and get them to see my side.,0,0,0,I can convince others of my ideas.,0.76164275
846,Persuasion,I am proficient at explaining my ideas to others.,0,0,0,I can convince others of my ideas.,0.8310533
847,Persuasion,I am good at making my ideas clear to others.,0,0,0,I can convince others of my ideas.,0.8030952
848,Persuasion,I can express my thoughts in a way that persuades others.,0,0,0,I can convince others of my ideas.,0.8636375
849,Persuasion,I can get others to consider my ideas seriously.,0,0,0,I can convince others of my ideas.,0.9083093
850,Persuasion,I am able to influence others with my arguments.,0,0,0,I can convince others of my ideas.,0.8295505
851,Persuasion,I can communicate my thoughts in a way that convinces people.,0,0,0,I can convince others of my ideas.,0.8406487
852,Persuasion,I am skilled at presenting my ideas to others effectively.,0,0,0,I can convince others of my ideas.,0.78640723
853,Persuasion,I can make others understand and accept my ideas.,0,0,0,I can convince others of my ideas.,0.8979124
854,Persuasion,I can persuade others to agree with my opinions.,0,0,0,I can convince others of my ideas.,0.87807566
855,Persuasion,I have the confidence to share my ideas with others.,0,0,0,I can convince others of my ideas.,0.6985158
856,Persuasion,I can express my opinions in a way that others find convincing.,0,0,0,I can convince others of my ideas.,0.8513235
857,Persuasion,I am effective at getting others to listen to my ideas.,0,0,0,I can convince others of my ideas.,0.79549056
858,Persuasion,I can influence others to see my point of view.,0,0,0,I can convince others of my ideas.,0.7925813
859,Persuasion,I am able to make others understand my perspective.,0,0,0,I can convince others of my ideas.,0.7724184
860,Persuasion,I can articulate my ideas so others agree with them.,0,0,0,I can convince others of my ideas.,0.8769524
861,Persuasion,I have the ability to present my ideas convincingly.,0,0,0,I can convince others of my ideas.,0.81905794
862,Persuasion,I can demonstrate my ideas in a way that persuades others.,0,0,0,I can convince others of my ideas.,0.89061487
863,Storytelling,I use stories to explain my ideas.,0,0,0,I explain ideas through stories.,0.9156122
864,Storytelling,I tell stories to communicate my thoughts.,0,0,0,I explain ideas through stories.,0.76294756
865,Storytelling,I share my ideas through storytelling.,0,0,0,I explain ideas through stories.,0.88147765
866,Storytelling,I convey my thoughts using stories.,0,0,0,I explain ideas through stories.,0.86044824
867,Storytelling,I present my ideas by telling stories.,0,0,0,I explain ideas through stories.,0.9143
868,Storytelling,I use narratives to explain my ideas.,0,0,0,I explain ideas through stories.,0.8489245
869,Storytelling,I describe ideas with stories.,0,0,0,I explain ideas through stories.,0.91127384
870,Storytelling,I express my ideas through storytelling.,0,0,0,I explain ideas through stories.,0.8668111
871,Storytelling,I illustrate my thoughts by telling stories.,0,0,0,I explain ideas through stories.,0.85181755
872,Storytelling,I use storytelling to share my ideas.,0,0,0,I explain ideas through stories.,0.8368529
873,Storytelling,I tell stories to express my ideas.,0,0,0,I explain ideas through stories.,0.8154677
874,Storytelling,I use stories to convey my thoughts.,0,0,0,I explain ideas through stories.,0.81149244
875,Storytelling,I communicate ideas with stories.,0,0,0,I explain ideas through stories.,0.89085895
876,Storytelling,I explain my thoughts through storytelling.,0,0,0,I explain ideas through stories.,0.8664496
877,Storytelling,I share my thoughts by telling stories.,0,0,0,I explain ideas through stories.,0.76976085
878,Storytelling,I use stories to describe my ideas.,0,0,0,I explain ideas through stories.,0.8531311
879,Storytelling,I present my thoughts using stories.,0,0,0,I explain ideas through stories.,0.85883576
880,Storytelling,I express thoughts by telling stories.,0,0,0,I explain ideas through stories.,0.80092967
881,Storytelling,I communicate my ideas through stories.,0,0,0,I explain ideas through stories.,0.8998634
882,Storytelling,I explain concepts using stories.,0,0,0,I explain ideas through stories.,0.9317033
883,Storytelling,I tell stories to describe my ideas.,0,0,0,I explain ideas through stories.,0.87655
884,Storytelling,I use storytelling to convey my thoughts.,0,0,0,I explain ideas through stories.,0.797662
885,Storytelling,I express ideas by telling stories.,0,0,0,I explain ideas through stories.,0.8936214
886,Storytelling,I share ideas through storytelling.,0,0,0,I explain ideas through stories.,0.8884353
887,Storytelling,I use narratives to communicate my thoughts.,0,0,0,I explain ideas through stories.,0.76445675
888,Storytelling,I illustrate ideas with stories.,0,0,0,I explain ideas through stories.,0.90635085
889,Storytelling,I tell stories to share my thoughts.,0,0,0,I explain ideas through stories.,0.6618589
890,Storytelling,I describe thoughts using stories.,0,0,0,I explain ideas through stories.,0.7955318
891,Confidence,I show confidence in my actions.,0,0,0,I project self-assurance.,0.6752201
892,Confidence,I appear sure of myself.,0,0,0,I project self-assurance.,0.63144594
893,Confidence,I convey a sense of confidence.,0,0,0,I project self-assurance.,0.6896348
894,Confidence,I express self-confidence in my behavior.,0,0,0,I project self-assurance.,0.731954
895,Confidence,I demonstrate assurance in my demeanor.,0,0,0,I project self-assurance.,0.6872771
896,Confidence,I act with self-assurance.,0,0,0,I project self-assurance.,0.74703693
897,Confidence,I have a confident presence.,0,0,0,I project self-assurance.,0.6202078
898,Confidence,I seem self-assured to others.,0,0,0,I project self-assurance.,0.7356771
899,Confidence,I carry myself confidently.,0,0,0,I project self-assurance.,0.6092092
900,Confidence,I give off a confident vibe.,0,0,0,I project self-assurance.,0.55863106
901,Confidence,I exude self-confidence.,0,0,0,I project self-assurance.,0.702746
902,Confidence,I present myself with assurance.,0,0,0,I project self-assurance.,0.70124054
903,Confidence,I maintain a confident attitude.,0,0,0,I project self-assurance.,0.65492857
904,Confidence,I display confidence in my interactions.,0,0,0,I project self-assurance.,0.68387604
905,Confidence,I radiate self-assurance.,0,0,0,I project self-assurance.,0.72774255
906,Confidence,I possess a confident manner.,0,0,0,I project self-assurance.,0.6363019
907,Confidence,I reflect confidence in my gestures.,0,0,0,I project self-assurance.,0.5690939
908,Confidence,I behave with self-assurance.,0,0,0,I project self-assurance.,0.7583471
909,Confidence,I show assurance in my speech.,0,0,0,I project self-assurance.,0.67963666
910,Confidence,I project a confident image.,0,0,0,I project self-assurance.,0.8020199
911,Confidence,I reveal confidence in my approach.,0,0,0,I project self-assurance.,0.63158345
912,Confidence,I come across as self-assured.,0,0,0,I project self-assurance.,0.6557443
913,Confidence,I exhibit confidence naturally.,0,0,0,I project self-assurance.,0.6831136
914,Confidence,I have a self-assured style.,0,0,0,I project self-assurance.,0.7277975
915,Confidence,I communicate confidence in my words.,0,0,0,I project self-assurance.,0.59781706
916,Confidence,I express assurance in my actions.,0,0,0,I project self-assurance.,0.672413
917,Confidence,I demonstrate confidence in my choices.,0,0,0,I project self-assurance.,0.6601889
918,Confidence,I embody a confident attitude.,0,0,0,I project self-assurance.,0.667151
919,Energising,I boost the team's spirits.,0,0,0,I lift group morale.,0.8152559
920,Energising,I help the group feel more positive.,0,0,0,I lift group morale.,0.8706656
921,Energising,I encourage my team to stay motivated.,0,0,0,I lift group morale.,0.63263804
922,Energising,I bring a positive attitude to the group.,0,0,0,I lift group morale.,0.77825093
923,Energising,I make sure everyone feels good in the team.,0,0,0,I lift group morale.,0.7015191
924,Energising,I inspire my colleagues to stay upbeat.,0,0,0,I lift group morale.,0.6929978
925,Energising,I support the team's morale.,0,0,0,I lift group morale.,0.597145
926,Energising,I create a positive atmosphere in the group.,0,0,0,I lift group morale.,0.78496456
927,Energising,I help lift the team's mood.,0,0,0,I lift group morale.,0.7927575
928,Energising,I encourage a positive vibe in the team.,0,0,0,I lift group morale.,0.6306272
929,Energising,I keep the group's energy high.,0,0,0,I lift group morale.,0.7274334
930,Energising,I cheer up my teammates.,0,0,0,I lift group morale.,0.7025663
931,Energising,I help my group feel encouraged.,0,0,0,I lift group morale.,0.8133386
932,Energising,I make the team feel more optimistic.,0,0,0,I lift group morale.,0.6945814
933,Energising,I help my team stay cheerful.,0,0,0,I lift group morale.,0.77634144
934,Energising,I bring enthusiasm to the group.,0,0,0,I lift group morale.,0.7688327
935,Energising,I improve the team's morale.,0,0,0,I lift group morale.,0.85998523
