,facet,stem_text,drift_flag,readability_flag,length_flag,anchor,cosine_similarity
623,Organising,I arrange my work and data systematically.,0,0,0,I keep tasks and data in order.,0.77673626
624,Organising,I keep everything in order with my tasks and information.,0,0,0,I keep tasks and data in order.,0.89671266
625,Organising,I keep my activities and information organized.,0,0,0,I keep tasks and data in order.,0.7166197
626,Organising,I manage my duties and data efficiently.,0,0,0,I keep tasks and data in order.,0.75155234
627,Organising,I ensure my tasks and data are in order.,0,0,0,I keep tasks and data in order.,0.90016913
628,Organising,I organize my responsibilities and information well.,0,0,0,I keep tasks and data in order.,0.67227656
629,Organising,I keep my work and records organized.,0,0,0,I keep tasks and data in order.,0.6857133
630,Organising,I arrange my tasks and data clearly.,0,0,0,I keep tasks and data in order.,0.8620071
631,Organising,I make sure my tasks and information are tidy.,0,0,0,I keep tasks and data in order.,0.705871
632,Organising,I manage my activities and data in an orderly way.,0,0,0,I keep tasks and data in order.,0.79325676
633,Organising,I maintain my work and information neatly.,0,0,0,I keep tasks and data in order.,0.6982994
634,Organising,I make sure my responsibilities and data are organized.,0,0,0,I keep tasks and data in order.,0.6941681
635,Organising,I keep my duties and information in order.,0,0,0,I keep tasks and data in order.,0.697268
636,Organising,I arrange my activities and records systematically.,0,0,0,I keep tasks and data in order.,0.6975367
637,Organising,I handle my responsibilities and data well.,0,0,0,I keep tasks and data in order.,0.6921432
638,Organising,I keep my work and information in good order.,0,0,0,I keep tasks and data in order.,0.76163244
639,Safety Orientation,I try to prevent accidents from happening.,0,0,0,I take steps to avoid accidents.,0.81050074
640,Safety Orientation,I make sure to stay safe to avoid accidents.,0,0,0,I take steps to avoid accidents.,0.79619
641,Safety Orientation,I am careful to reduce the risk of accidents.,0,0,0,I take steps to avoid accidents.,0.68483174
642,Safety Orientation,I act to prevent accidents in my daily life.,0,0,0,I take steps to avoid accidents.,0.75577617
643,Safety Orientation,I ensure I am safe to avoid any accidents.,0,0,0,I take steps to avoid accidents.,0.7903042
644,Safety Orientation,I practice safety to prevent accidents.,0,0,0,I take steps to avoid accidents.,0.7298913
645,Safety Orientation,I make an effort to avoid accidents.,0,0,0,I take steps to avoid accidents.,0.86096656
646,Safety Orientation,I take actions to prevent accidents from occurring.,0,0,0,I take steps to avoid accidents.,0.7961795
647,Safety Orientation,I do my best to stay away from accidents.,0,0,0,I take steps to avoid accidents.,0.7556231
648,Safety Orientation,I follow safety measures to avoid accidents.,0,0,0,I take steps to avoid accidents.,0.8186436
649,Safety Orientation,I take precautions to keep accidents away.,0,0,0,I take steps to avoid accidents.,0.8260847
650,Safety Orientation,I use care to prevent accidents in my activities.,0,0,0,I take steps to avoid accidents.,0.63026375
651,Safety Orientation,I aim to avoid accidents in everything I do.,0,0,0,I take steps to avoid accidents.,0.8066325
652,Safety Orientation,I adopt safe practices to prevent accidents.,0,0,0,I take steps to avoid accidents.,0.75996256
653,Safety Orientation,I focus on safety to avoid accidents.,0,0,0,I take steps to avoid accidents.,0.77728134
654,Safety Orientation,I take care to prevent accidents during my tasks.,0,0,0,I take steps to avoid accidents.,0.74000317
655,Safety Orientation,I watch out for risks to avoid accidents.,0,0,0,I take steps to avoid accidents.,0.7110008
656,Safety Orientation,I maintain safety to prevent accidents.,0,0,0,I take steps to avoid accidents.,0.7442435
657,Safety Orientation,I use caution to avoid accidents.,0,0,0,I take steps to avoid accidents.,0.7407812
658,Safety Orientation,I carry out actions that prevent accidents.,0,0,0,I take steps to avoid accidents.,0.8043567
659,Safety Orientation,I keep alert to avoid any accidents.,0,0,0,I take steps to avoid accidents.,0.6973355
660,Safety Orientation,I plan my actions to prevent accidents.,0,0,0,I take steps to avoid accidents.,0.7797228
661,Safety Orientation,I work to ensure I don't have accidents.,0,0,0,I take steps to avoid accidents.,0.73224914
662,Safety Orientation,I follow guidelines to stay free from accidents.,0,0,0,I take steps to avoid accidents.,0.71756077
663,Safety Orientation,I think ahead to avoid accidents.,0,0,0,I take steps to avoid accidents.,0.6630869
664,Safety Orientation,I use safe methods to prevent accidents.,0,0,0,I take steps to avoid accidents.,0.76609826
665,Safety Orientation,I make sure my actions don't lead to accidents.,0,0,0,I take steps to avoid accidents.,0.7673367
666,Safety Orientation,I take deliberate steps to prevent accidents.,0,0,0,I take steps to avoid accidents.,0.917853
667,Empathy,I understand how other people feel.,0,0,0,I feel others’ emotions.,0.5723477
668,Empathy,I sense the emotions of others.,0,0,0,I feel others’ emotions.,0.8360249
669,Empathy,I can tell what others are feeling.,0,0,0,I feel others’ emotions.,0.67930317
670,Empathy,I recognize the feelings of other people.,0,0,0,I feel others’ emotions.,0.773931
671,Empathy,I am aware of other people's emotions.,0,0,0,I feel others’ emotions.,0.73447096
672,Empathy,I notice how others are feeling.,0,0,0,I feel others’ emotions.,0.74515617
673,Empathy,I pick up on other people's emotions.,0,0,0,I feel others’ emotions.,0.739645
674,Empathy,I perceive the emotions of others.,0,0,0,I feel others’ emotions.,0.86804605
675,Empathy,I am sensitive to how others feel.,0,0,0,I feel others’ emotions.,0.7018889
676,Empathy,I connect with the emotions of others.,0,0,0,I feel others’ emotions.,0.7165044
677,Empathy,I empathize with other people's feelings.,0,0,0,I feel others’ emotions.,0.72022235
678,Empathy,I relate to the emotions of others.,0,0,0,I feel others’ emotions.,0.78709805
679,Empathy,I detect the feelings of other people.,0,0,0,I feel others’ emotions.,0.73996735
680,Empathy,I am in tune with others' emotions.,0,0,0,I feel others’ emotions.,0.7200715
681,Empathy,I grasp how others are feeling.,0,0,0,I feel others’ emotions.,0.69399613
682,Empathy,I feel the emotions of those around me.,0,0,0,I feel others’ emotions.,0.7541189
683,Empathy,I comprehend the feelings of others.,0,0,0,I feel others’ emotions.,0.70773363
684,Empathy,I identify with other people's emotions.,0,0,0,I feel others’ emotions.,0.8053942
685,Empathy,I experience the emotions of others.,0,0,0,I feel others’ emotions.,0.8482648
686,Empathy,I am in touch with others' feelings.,0,0,0,I feel others’ emotions.,0.6358876
687,Empathy,I respond to other people's emotions.,0,0,0,I feel others’ emotions.,0.7256409
688,Empathy,I acknowledge how others are feeling.,0,0,0,I feel others’ emotions.,0.72212696
689,Empathy,I am receptive to other people's emotions.,0,0,0,I feel others’ emotions.,0.8151181
690,Empathy,I interpret the feelings of others.,0,0,0,I feel others’ emotions.,0.737562
691,Empathy,I read the emotions of other people.,0,0,0,I feel others’ emotions.,0.7409007
692,Empathy,I am mindful of others' emotions.,0,0,0,I feel others’ emotions.,0.77068365
693,Empathy,I pick up on what others feel.,0,0,0,I feel others’ emotions.,0.65810585
694,Empathy,I absorb the emotions of those around me.,0,0,0,I feel others’ emotions.,0.63870764
695,Social Awareness,I understand social signals well.,0,0,0,I read social cues accurately.,0.7039505
696,Social Awareness,I am good at picking up social cues.,0,0,0,I read social cues accurately.,0.732656
697,Social Awareness,I notice social hints quickly.,0,0,0,I read social cues accurately.,0.6052041
698,Social Awareness,I easily recognize social signs.,0,0,0,I read social cues accurately.,0.6413019
699,Social Awareness,I can read social gestures accurately.,0,0,0,I read social cues accurately.,0.8008187
700,Social Awareness,I am skilled at understanding social cues.,0,0,0,I read social cues accurately.,0.7905768
701,Social Awareness,I catch on to social signals fast.,0,0,0,I read social cues accurately.,0.63688576
702,Social Awareness,I interpret social cues correctly.,0,0,0,I read social cues accurately.,0.82881993
703,Social Awareness,I grasp social hints effectively.,0,0,0,I read social cues accurately.,0.66052926
704,Social Awareness,I am aware of social signals around me.,0,0,0,I read social cues accurately.,0.59787536
705,Social Awareness,I perceive social cues clearly.,0,0,0,I read social cues accurately.,0.8005927
706,Social Awareness,I identify social signs with ease.,0,0,0,I read social cues accurately.,0.6113994
707,Social Awareness,I am good at noticing social gestures.,0,0,0,I read social cues accurately.,0.63259983
708,Social Awareness,I understand the meaning of social signals.,0,0,0,I read social cues accurately.,0.6190005
709,Social Awareness,I can see social hints clearly.,0,0,0,I read social cues accurately.,0.63364375
710,Social Awareness,I am able to read social signs well.,0,0,0,I read social cues accurately.,0.7140956
711,Social Awareness,I pick up on social cues easily.,0,0,0,I read social cues accurately.,0.74596864
712,Social Awareness,I can spot social signals quickly.,0,0,0,I read social cues accurately.,0.649174
713,Social Awareness,I am adept at noticing social hints.,0,0,0,I read social cues accurately.,0.6774802
714,Social Awareness,I understand the meaning of social gestures.,0,0,0,I read social cues accurately.,0.5394957
715,Social Awareness,I read social signals with accuracy.,0,0,0,I read social cues accurately.,0.8352833
716,Social Awareness,I am aware of social gestures.,0,0,0,I read social cues accurately.,0.578964
717,Social Awareness,I detect social cues without difficulty.,0,0,0,I read social cues accurately.,0.7759361
718,Social Awareness,I am good at reading social hints.,0,0,0,I read social cues accurately.,0.65761626
719,Social Awareness,I comprehend social signals effortlessly.,0,0,0,I read social cues accurately.,0.6566124
720,Social Awareness,I can interpret social signs well.,0,0,0,I read social cues accurately.,0.6670232
721,Social Awareness,I am sensitive to social cues.,0,0,0,I read social cues accurately.,0.7003021
722,Social Awareness,I easily notice changes in social signals.,0,0,0,I read social cues accurately.,0.63344646
723,Collaboration,I work together with others to reach common goals.,0,0,0,I cooperate toward shared goals.,0.7894975
724,Collaboration,I join efforts with others to achieve shared objectives.,0,0,0,I cooperate toward shared goals.,0.83663595
725,Collaboration,I participate in teamwork to accomplish mutual aims.,0,0,0,I cooperate toward shared goals.,0.7811918
726,Collaboration,I collaborate with my team to fulfill our goals.,0,0,0,I cooperate toward shared goals.,0.78125596
727,Collaboration,I contribute to group activities to meet shared targets.,0,0,0,I cooperate toward shared goals.,0.73616815
728,Collaboration,I help others in reaching our common goals.,0,0,0,I cooperate toward shared goals.,0.77083087
729,Collaboration,I engage with others to reach collective objectives.,0,0,0,I cooperate toward shared goals.,0.755322
730,Collaboration,I take part in group work to achieve the same goals.,0,0,0,I cooperate toward shared goals.,0.71808493
731,Collaboration,I combine efforts with others to reach our aims.,0,0,0,I cooperate toward shared goals.,0.7000902
732,Collaboration,I assist my team in achieving joint goals.,0,0,0,I cooperate toward shared goals.,0.6788442
733,Collaboration,I unite with others to accomplish shared aims.,0,0,0,I cooperate toward shared goals.,0.7549012
734,Collaboration,I support others in achieving our mutual objectives.,0,0,0,I cooperate toward shared goals.,0.7410239
735,Collaboration,I partner with others to fulfill common goals.,0,0,0,I cooperate toward shared goals.,0.7851129
736,Collaboration,I share efforts with my team to meet our objectives.,0,0,0,I cooperate toward shared goals.,0.7569951
737,Collaboration,I involve myself in teamwork to reach our goals.,0,0,0,I cooperate toward shared goals.,0.75623786
738,Collaboration,I work with others to achieve common targets.,0,0,0,I cooperate toward shared goals.,0.6936296
739,Collaboration,I team up with my group to accomplish our aims.,0,0,0,I cooperate toward shared goals.,0.6858561
740,Collaboration,I participate in joint efforts to reach shared goals.,0,0,0,I cooperate toward shared goals.,0.87834513
741,Collaboration,I cooperate with my team to achieve mutual objectives.,0,0,0,I cooperate toward shared goals.,0.8256172
742,Collaboration,I collaborate with others to reach common targets.,0,0,0,I cooperate toward shared goals.,0.7755817
743,Collaboration,I work alongside others to fulfill shared goals.,0,0,0,I cooperate toward shared goals.,0.83083165
744,Collaboration,I engage in group activities to achieve our aims.,0,0,0,I cooperate toward shared goals.,0.67142344
745,Collaboration,I contribute to teamwork to meet our objectives.,0,0,0,I cooperate toward shared goals.,0.7594975
746,Collaboration,I combine my efforts with others to accomplish our goals.,0,0,0,I cooperate toward shared goals.,0.74959373
747,Collaboration,I join forces with my team to reach shared objectives.,0,0,0,I cooperate toward shared goals.,0.78800154
748,Collaboration,I support group efforts to achieve common aims.,0,0,0,I cooperate toward shared goals.,0.63312805
749,Collaboration,I work in harmony with others to reach mutual goals.,0,0,0,I cooperate toward shared goals.,0.7530774
750,Collaboration,I assist in teamwork to achieve our common objectives.,0,0,0,I cooperate toward shared goals.,0.7768059
751,Trust Building,I gain the trust of other people.,0,0,0,I earn others’ confidence.,0.640071
752,Trust Building,I build confidence in those around me.,0,0,0,I earn others’ confidence.,0.7145076
753,Trust Building,I inspire trust in others.,0,0,0,I earn others’ confidence.,0.61100113
754,Trust Building,I make others feel confident in me.,0,0,0,I earn others’ confidence.,0.83218914
755,Trust Building,I establish trust with people.,0,0,0,I earn others’ confidence.,0.6488279
756,Trust Building,I win the confidence of others.,0,0,0,I earn others’ confidence.,0.8404429
757,Trust Building,I develop trust with others.,0,0,0,I earn others’ confidence.,0.6365701
758,Trust Building,I earn people's trust.,0,0,0,I earn others’ confidence.,0.7043319
759,Trust Building,I create a sense of trust with others.,0,0,0,I earn others’ confidence.,0.6489054
760,Trust Building,I foster confidence in others.,0,0,0,I earn others’ confidence.,0.82567906
761,Trust Building,I have the trust of the people around me.,0,0,0,I earn others’ confidence.,0.61491805
762,Trust Building,I am trusted by others.,0,0,0,I earn others’ confidence.,0.6042462
763,Trust Building,I instill confidence in people.,0,0,0,I earn others’ confidence.,0.7961102
764,Trust Building,I achieve the trust of others.,0,0,0,I earn others’ confidence.,0.72465086
765,Trust Building,I secure the trust of others.,0,0,0,I earn others’ confidence.,0.62755525
766,Trust Building,I am someone others trust.,0,0,0,I earn others’ confidence.,0.5569229
767,Trust Building,I gain people's confidence.,0,0,0,I earn others’ confidence.,0.831974
768,Trust Building,I inspire confidence in those around me.,0,0,0,I earn others’ confidence.,0.6882925
769,Trust Building,I am trusted by people.,0,0,0,I earn others’ confidence.,0.59269947
770,Trust Building,I create confidence in others.,0,0,0,I earn others’ confidence.,0.8687809
771,Trust Building,I have gained the trust of others.,0,0,0,I earn others’ confidence.,0.6222839
772,Trust Building,I earn the trust of those I meet.,0,0,0,I earn others’ confidence.,0.5820122
773,Trust Building,I make people feel they can trust me.,0,0,0,I earn others’ confidence.,0.64856005
774,Trust Building,I am seen as trustworthy by others.,0,0,0,I earn others’ confidence.,0.55085814
775,Trust Building,I cultivate confidence in others.,0,0,0,I earn others’ confidence.,0.8396416
776,Trust Building,I have earned confidence from others.,0,0,0,I earn others’ confidence.,0.8670962
777,Trust Building,I am someone people can trust.,0,0,0,I earn others’ confidence.,0.46862948
778,Trust Building,I build a trustful relationship with others.,0,0,0,I earn others’ confidence.,0.616498
779,Inclusiveness,I appreciate hearing different opinions.,0,0,0,I welcome diverse viewpoints.,0.4765293
780,Inclusiveness,I enjoy listening to various points of view.,0,0,0,I welcome diverse viewpoints.,0.5139211
781,Inclusiveness,I like considering different perspectives.,0,0,0,I welcome diverse viewpoints.,0.62382245
782,Inclusiveness,I accept ideas from different people.,0,0,0,I welcome diverse viewpoints.,0.41871172
783,Inclusiveness,I am open to different opinions.,0,0,0,I welcome diverse viewpoints.,0.4831356
784,Inclusiveness,I value hearing new viewpoints.,0,0,0,I welcome diverse viewpoints.,0.6180382
785,Inclusiveness,I enjoy discussing various ideas.,0,0,0,I welcome diverse viewpoints.,0.4769888
786,Inclusiveness,I am interested in different perspectives.,0,0,0,I welcome diverse viewpoints.,0.50667363
787,Inclusiveness,I embrace different ways of thinking.,0,0,0,I welcome diverse viewpoints.,0.45197928
788,Inclusiveness,I appreciate diverse opinions.,0,0,0,I welcome diverse viewpoints.,0.72679085
789,Inclusiveness,I enjoy learning from different viewpoints.,0,0,0,I welcome diverse viewpoints.,0.632632
790,Inclusiveness,I am curious about other perspectives.,0,0,0,I welcome diverse viewpoints.,0.43072546
791,Inclusiveness,I respect different opinions.,0,0,0,I welcome diverse viewpoints.,0.5375545
792,Inclusiveness,I appreciate diverse points of view.,0,0,0,I welcome diverse viewpoints.,0.793124
793,Inclusiveness,I listen to various perspectives.,0,0,0,I welcome diverse viewpoints.,0.51525664
794,Inclusiveness,I value diverse opinions.,0,0,0,I welcome diverse viewpoints.,0.65825284
795,Inclusiveness,I am open to hearing new ideas.,0,0,0,I welcome diverse viewpoints.,0.41802335
796,Inclusiveness,I appreciate different ways of thinking.,0,0,0,I welcome diverse viewpoints.,0.4586128
797,Inclusiveness,I welcome new opinions.,0,0,0,I welcome diverse viewpoints.,0.6530034
798,Inclusiveness,I enjoy understanding various viewpoints.,0,0,0,I welcome diverse viewpoints.,0.684339
799,Inclusiveness,I am interested in hearing different ideas.,0,0,0,I welcome diverse viewpoints.,0.31079453
800,Inclusiveness,I value listening to others' perspectives.,0,0,0,I welcome diverse viewpoints.,0.48050016
801,Inclusiveness,I am open to diverse thoughts.,0,0,0,I welcome diverse viewpoints.,0.74155843
802,Inclusiveness,I enjoy considering other people's viewpoints.,0,0,0,I welcome diverse viewpoints.,0.6511372
803,Inclusiveness,I appreciate hearing new perspectives.,0,0,0,I welcome diverse viewpoints.,0.66417766
804,Inclusiveness,I welcome hearing different ideas.,0,0,0,I welcome diverse viewpoints.,0.60776067
805,Inclusiveness,I like exploring different opinions.,0,0,0,I welcome diverse viewpoints.,0.6251734
806,Inclusiveness,I enjoy learning about diverse viewpoints.,0,0,0,I welcome diverse viewpoints.,0.7936932
807,Mentorship,I support people in learning new skills.,0,0,0,I help others develop skills.,0.7432808
808,Mentorship,I assist others in building their abilities.,0,0,0,I help others develop skills.,0.8220999
809,Mentorship,I guide others to improve their skills.,0,0,0,I help others develop skills.,0.8883096
810,Mentorship,I coach people to enhance their skills.,0,0,0,I help others develop skills.,0.7225814
811,Mentorship,I encourage others to develop their abilities.,0,0,0,I help others develop skills.,0.7854632
812,Mentorship,I help others to learn new skills.,0,0,0,I help others develop skills.,0.92428213
813,Mentorship,I aid people in improving their skills.,0,0,0,I help others develop skills.,0.85913783
814,Mentorship,I contribute to others' skill development.,0,0,0,I help others develop skills.,0.8538994
815,Mentorship,I teach others to gain new skills.,0,0,0,I help others develop skills.,0.8307648
816,Mentorship,I facilitate skill growth in others.,0,0,0,I help others develop skills.,0.83907306
817,Mentorship,I mentor people in skill development.,0,0,0,I help others develop skills.,0.7846122
818,Mentorship,I lead others in developing new abilities.,0,0,0,I help others develop skills.,0.75899625
819,Mentorship,I foster skill advancement in others.,0,0,0,I help others develop skills.,0.81357884
820,Mentorship,I help individuals improve their skills.,0,0,0,I help others develop skills.,0.9111496
821,Mentorship,I enable others to acquire new skills.,0,0,0,I help others develop skills.,0.78728926
822,Mentorship,I play a role in others' skill building.,0,0,0,I help others develop skills.,0.77437806
823,Mentorship,I assist people in enhancing their skills.,0,0,0,I help others develop skills.,0.85471576
824,Mentorship,I offer support in skill development.,0,0,0,I help others develop skills.,0.727095
825,Mentorship,I inspire others to develop their skills.,0,0,0,I help others develop skills.,0.8081691
826,Mentorship,I help others master new skills.,0,0,0,I help others develop skills.,0.879387
827,Mentorship,I empower others to improve their skills.,0,0,0,I help others develop skills.,0.8020241
828,Mentorship,I participate in skill-building activities for others.,0,0,0,I help others develop skills.,0.7412308
829,Mentorship,I encourage skill growth in others.,0,0,0,I help others develop skills.,0.8146666
830,Mentorship,I help people to develop their abilities.,0,0,0,I help others develop skills.,0.865234
831,Mentorship,I guide individuals in learning new skills.,0,0,0,I help others develop skills.,0.7751033
832,Mentorship,I provide help for others to gain skills.,0,0,0,I help others develop skills.,0.8985349
833,Mentorship,I help others to enhance their abilities.,0,0,0,I help others develop skills.,0.8586643
834,Mentorship,I assist in others' skill improvement.,0,0,0,I help others develop skills.,0.8743353
835,Persuasion,I am able to persuade people to accept my viewpoints.,0,0,0,I can convince others of my ideas.,0.647732
836,Persuasion,I have the ability to get others to agree with me.,0,0,0,I can convince others of my ideas.,0.48030698
837,Persuasion,I can make people see things from my perspective.,0,0,0,I can convince others of my ideas.,0.5309373
838,Persuasion,I am successful in getting my ideas across to others.,0,0,0,I can convince others of my ideas.,0.66629255
839,Persuasion,I can effectively argue my point of view.,0,0,0,I can convince others of my ideas.,0.3951389
840,Persuasion,I have the skill to convince people of my opinions.,0,0,0,I can convince others of my ideas.,0.6725043
841,Persuasion,I can communicate my ideas in a way that others understand.,0,0,0,I can convince others of my ideas.,0.69914436
842,Persuasion,I am capable of influencing others with my thoughts.,0,0,0,I can convince others of my ideas.,0.56851614
843,Persuasion,I can present my ideas in a convincing manner.,0,0,0,I can convince others of my ideas.,0.83559096
844,Persuasion,I successfully share my thoughts with others.,0,0,0,I can convince others of my ideas.,0.5021256
845,Persuasion,I can talk to others and get them to see my side.,0,0,0,I can convince others of my ideas.,0.45447218
846,Persuasion,I am proficient at explaining my ideas to others.,0,0,0,I can convince others of my ideas.,0.6199924
847,Persuasion,I am good at making my ideas clear to others.,0,0,0,I can convince others of my ideas.,0.675676
848,Persuasion,I can express my thoughts in a way that persuades others.,0,0,0,I can convince others of my ideas.,0.6751091
849,Persuasion,I can get others to consider my ideas seriously.,0,0,0,I can convince others of my ideas.,0.7251112
850,Persuasion,I am able to influence others with my arguments.,0,0,0,I can convince others of my ideas.,0.58528316
851,Persuasion,I can communicate my thoughts in a way that convinces people.,0,0,0,I can convince others of my ideas.,0.64514834
852,Persuasion,I am skilled at presenting my ideas to others effectively.,0,0,0,I can convince others of my ideas.,0.60668725
853,Persuasion,I can make others understand and accept my ideas.,0,0,0,I can convince others of my ideas.,0.7612642
854,Persuasion,I can persuade others to agree with my opinions.,0,0,0,I can convince others of my ideas.,0.7197217
855,Persuasion,I have the confidence to share my ideas with others.,0,0,0,I can convince others of my ideas.,0.67783344
856,Persuasion,I can express my opinions in a way that others find convincing.,0,0,0,I can convince others of my ideas.,0.6646371
857,Persuasion,I am effective at getting others to listen to my ideas.,0,0,0,I can convince others of my ideas.,0.65894055
858,Persuasion,I can influence others to see my point of view.,0,0,0,I can convince others of my ideas.,0.5855798
859,Persuasion,I am able to make others understand my perspective.,0,0,0,I can convince others of my ideas.,0.5084732
860,Persuasion,I can articulate my ideas so others agree with them.,0,0,0,I can convince others of my ideas.,0.6917019
861,Persuasion,I have the ability to present my ideas convincingly.,0,0,0,I can convince others of my ideas.,0.78405654
862,Persuasion,I can demonstrate my ideas in a way that persuades others.,0,0,0,I can convince others of my ideas.,0.8429411
863,Storytelling,I use stories to explain my ideas.,0,0,0,I explain ideas through stories.,0.9198208
864,Storytelling,I tell stories to communicate my thoughts.,0,0,0,I explain ideas through stories.,0.7149722
865,Storytelling,I share my ideas through storytelling.,0,0,0,I explain ideas through stories.,0.7587069
866,Storytelling,I convey my thoughts using stories.,0,0,0,I explain ideas through stories.,0.75115
867,Storytelling,I present my ideas by telling stories.,0,0,0,I explain ideas through stories.,0.812445
868,Storytelling,I use narratives to explain my ideas.,0,0,0,I explain ideas through stories.,0.8433689
869,Storytelling,I describe ideas with stories.,0,0,0,I explain ideas through stories.,0.86211157
870,Storytelling,I express my ideas through storytelling.,0,0,0,I explain ideas through stories.,0.7728467
871,Storytelling,I illustrate my thoughts by telling stories.,0,0,0,I explain ideas through stories.,0.74610317
872,Storytelling,I use storytelling to share my ideas.,0,0,0,I explain ideas through stories.,0.7385513
873,Storytelling,I tell stories to express my ideas.,0,0,0,I explain ideas through stories.,0.8122901
874,Storytelling,I use stories to convey my thoughts.,0,0,0,I explain ideas through stories.,0.7768742
875,Storytelling,I communicate ideas with stories.,0,0,0,I explain ideas through stories.,0.8121058
876,Storytelling,I explain my thoughts through storytelling.,0,0,0,I explain ideas through stories.,0.772758
877,Storytelling,I share my thoughts by telling stories.,0,0,0,I explain ideas through stories.,0.67717516
878,Storytelling,I use stories to describe my ideas.,0,0,0,I explain ideas through stories.,0.86433256
879,Storytelling,I present my thoughts using stories.,0,0,0,I explain ideas through stories.,0.7851876
880,Storytelling,I express thoughts by telling stories.,0,0,0,I explain ideas through stories.,0.70702606
881,Storytelling,I communicate my ideas through stories.,0,0,0,I explain ideas through stories.,0.8153061
882,Storytelling,I explain concepts using stories.,0,0,0,I explain ideas through stories.,0.8979597
883,Storytelling,I tell stories to describe my ideas.,0,0,0,I explain ideas through stories.,0.84868664
884,Storytelling,I use storytelling to convey my thoughts.,0,0,0,I explain ideas through stories.,0.68331826
885,Storytelling,I express ideas by telling stories.,0,0,0,I explain ideas through stories.,0.83009255
886,Storytelling,I share ideas through storytelling.,0,0,0,I explain ideas through stories.,0.76336604
887,Storytelling,I use narratives to communicate my thoughts.,0,0,0,I explain ideas through stories.,0.68603194
888,Storytelling,I illustrate ideas with stories.,0,0,0,I explain ideas through stories.,0.8287741
889,Storytelling,I tell stories to share my thoughts.,0,0,0,I explain ideas through stories.,0.6509771
890,Storytelling,I describe thoughts using stories.,0,0,0,I explain ideas through stories.,0.7417475
891,Confidence,I show confidence in my actions.,0,0,0,I project self-assurance.,0.44090906
892,Confidence,I appear sure of myself.,0,0,0,I project self-assurance.,0.34676808
893,Confidence,I convey a sense of confidence.,0,0,0,I project self-assurance.,0.3621772
894,Confidence,I express self-confidence in my behavior.,0,0,0,I project self-assurance.,0.49086088
895,Confidence,I demonstrate assurance in my demeanor.,0,0,0,I project self-assurance.,0.6130935
896,Confidence,I act with self-assurance.,0,0,0,I project self-assurance.,0.7482294
897,Confidence,I have a confident presence.,0,0,0,I project self-assurance.,0.36965132
898,Confidence,I seem self-assured to others.,0,0,0,I project self-assurance.,0.493702
899,Confidence,I carry myself confidently.,0,0,0,I project self-assurance.,0.38469797
900,Confidence,I give off a confident vibe.,0,0,0,I project self-assurance.,0.32156152
901,Confidence,I exude self-confidence.,0,0,0,I project self-assurance.,0.51813924
902,Confidence,I present myself with assurance.,0,0,0,I project self-assurance.,0.7189581
903,Confidence,I maintain a confident attitude.,0,0,0,I project self-assurance.,0.4269119
904,Confidence,I display confidence in my interactions.,0,0,0,I project self-assurance.,0.4100499
905,Confidence,I radiate self-assurance.,0,0,0,I project self-assurance.,0.7560313
906,Confidence,I possess a confident manner.,0,0,0,I project self-assurance.,0.41633916
907,Confidence,I reflect confidence in my gestures.,0,0,0,I project self-assurance.,0.35012653
908,Confidence,I behave with self-assurance.,0,0,0,I project self-assurance.,0.751088
909,Confidence,I show assurance in my speech.,0,0,0,I project self-assurance.,0.6841121
910,Confidence,I project a confident image.,0,0,0,I project self-assurance.,0.48838753
911,Confidence,I reveal confidence in my approach.,0,0,0,I project self-assurance.,0.4469473
912,Confidence,I come across as self-assured.,0,0,0,I project self-assurance.,0.5694041
913,Confidence,I exhibit confidence naturally.,0,0,0,I project self-assurance.,0.39503735
914,Confidence,I have a self-assured style.,0,0,0,I project self-assurance.,0.47648615
915,Confidence,I communicate confidence in my words.,0,0,0,I project self-assurance.,0.41777322
916,Confidence,I express assurance in my actions.,0,0,0,I project self-assurance.,0.6439364
917,Confidence,I demonstrate confidence in my choices.,0,0,0,I project self-assurance.,0.41611665
918,Confidence,I embody a confident attitude.,0,0,0,I project self-assurance.,0.37322146
919,Energising,I boost the team's spirits.,0,0,0,I lift group morale.,0.5629411
920,Energising,I help the group feel more positive.,0,0,0,I lift group morale.,0.6627408
921,Energising,I encourage my team to stay motivated.,0,0,0,I lift group morale.,0.490229
922,Energising,I bring a positive attitude to the group.,0,0,0,I lift group morale.,0.707852
923,Energising,I make sure everyone feels good in the team.,0,0,0,I lift group morale.,0.5241592
924,Energising,I inspire my colleagues to stay upbeat.,0,0,0,I lift group morale.,0.5613776
925,Energising,I support the team's morale.,0,0,0,I lift group morale.,0.6930433
926,Energising,I create a positive atmosphere in the group.,0,0,0,I lift group morale.,0.6598846
927,Energising,I help lift the team's mood.,0,0,0,I lift group morale.,0.650808
928,Energising,I encourage a positive vibe in the team.,0,0,0,I lift group morale.,0.5270722
929,Energising,I keep the group's energy high.,0,0,0,I lift group morale.,0.58503366
930,Energising,I cheer up my teammates.,0,0,0,I lift group morale.,0.5724366
931,Energising,I help my group feel encouraged.,0,0,0,I lift group morale.,0.6090752
932,Energising,I make the team feel more optimistic.,0,0,0,I lift group morale.,0.45203024
933,Energising,I help my team stay cheerful.,0,0,0,I lift group morale.,0.5839902
934,Energising,I bring enthusiasm to the group.,0,0,0,I lift group morale.,0.6713605
935,Energising,I improve the team's morale.,0,0,0,I lift group morale.,0.7387754
936,Energising,I uplift the group's spirit.,0,0,0,I lift group morale.,0.6995285
